Molecule name,Salt_Solvent_ID
Molecule_916,0
Molecule_917,200
Molecule_918,110
Molecule_919,450
Molecule_921,190
Molecule_922,125
Molecule_923,0
Molecule_924,200
Molecule_925,0
Molecule_926,560
Molecule_927,1768
Molecule_928,110
Molecule_929,0
Molecule_930,135
Molecule_931,110
Molecule_932,0
Molecule_933,0
Molecule_934,0
Molecule_936,0
Molecule_937,0
Molecule_939,0
Molecule_940,30
Molecule_941,0
Molecule_942,0
Molecule_943,0
Molecule_944,0
Molecule_945,0
Molecule_946,220
Molecule_948,0
Molecule_949,0
Molecule_950,0
Molecule_952,170
Molecule_953,170
Molecule_954,0
Molecule_955,0
Molecule_956,110
Molecule_958,0
Molecule_959,0
Molecule_960,0
Molecule_961,0
Molecule_962,0
Molecule_964,0
Molecule_965,0
Molecule_966,0
Molecule_967,0
Molecule_968,0
Molecule_970,0
Molecule_971,110
Molecule_972,843
Molecule_973,0
Molecule_974,0
Molecule_975,0
Molecule_976,0
Molecule_977,190
Molecule_978,0
Molecule_979,30
Molecule_981,0
Molecule_982,0
Molecule_983,165
Molecule_984,0
Molecule_985,0
Molecule_986,0
Molecule_987,0
Molecule_989,30
Molecule_990,0
Molecule_991,0
Molecule_992,30
Molecule_993,2242
Molecule_994,120
Molecule_995,0
Molecule_997,185
Molecule_999,0
Molecule_1000,3533
Molecule_1001,170
Molecule_1002,0
Molecule_1003,0
Molecule_1004,0
Molecule_1005,0
Molecule_1006,110
Molecule_1007,110
Molecule_1008,1989
Molecule_1009,0
Molecule_1010,0
Molecule_1011,0
Molecule_1012,0
Molecule_1013,0
Molecule_1014,0
Molecule_1015,0
Molecule_1016,0
Molecule_1017,300
Molecule_1018,0
Molecule_1019,0
Molecule_1020,0
Molecule_1021,0
Molecule_1023,470
Molecule_1024,0
Molecule_1025,590
Molecule_1026,0
Molecule_1027,0
Molecule_1030,0
Molecule_1032,0
Molecule_1034,560
Molecule_1037,0
Molecule_1038,0
Molecule_1039,70
Molecule_1040,0
Molecule_1041,0
Molecule_1042,0
Molecule_1043,380
Molecule_1044,0
Molecule_1045,0
Molecule_1046,0
Molecule_1048,0
Molecule_1049,0
Molecule_1051,0
Molecule_1052,0
Molecule_1053,200
Molecule_1054,0
Molecule_1055,0
Molecule_1056,0
Molecule_1057,0
Molecule_1058,70
Molecule_1059,0
Molecule_1060,0
Molecule_1061,0
Molecule_1062,0
Molecule_1063,170
Molecule_1064,0
Molecule_1065,70
Molecule_1066,0
Molecule_1067,185
Molecule_1068,0
Molecule_1069,190
Molecule_1070,0
Molecule_1071,0
Molecule_1072,0
Molecule_1073,110
Molecule_1074,0
Molecule_1075,0
Molecule_1076,0
Molecule_1077,70
Molecule_1078,420
Molecule_1079,110
Molecule_1080,0
Molecule_1081,0
Molecule_1082,0
Molecule_1083,110
Molecule_1084,0
Molecule_1086,0
Molecule_1087,0
Molecule_1089,0
Molecule_1090,0
Molecule_1091,0
Molecule_1092,0
Molecule_1093,0
Molecule_1094,5166
Molecule_1095,0
Molecule_1096,0
Molecule_1097,170
Molecule_1098,0
Molecule_1099,110
Molecule_1100,0
Molecule_1101,0
Molecule_1103,0
