CASRN,SMILES
107551-67-7,CC(C)(C)C1=C(O)C=CC(CCC(O)=O)=C1
109-87-5,COCOC
15934-01-7,[NH4+].[NH4+].[NH4+].OC(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O
924-88-9,CC(C)OC(=O)CCC(=O)OC(C)C
12410-14-9,[Cl-].[Fe+3].[O-]S([O-])(=O)=O
2580-78-1,[Na+].[Na+].NC1=C(C=C(NC2=CC(=CC=C2)S(=O)(=O)CCOS([O-])(=O)=O)C2=C1C(=O)C1=C(C=CC=C1)C2=O)S([O-])(=O)=O
54959-35-2,[K+].[Fe+3].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O
6607-41-6,OC1=CC=C(C=C1)C1(N(C(=O)C2=CC=CC=C12)C1=CC=CC=C1)C1=CC=C(O)C=C1
99580-93-5,[NH3+]CC[NH3+].CP([O-])([O-])=O
6358-31-2,COC1=CC=CC=C1NC(=O)C(N=NC1=CC=C(C=C1OC)[N+]([O-])=O)C(C)=O
657-27-2,Cl.NCCCC[C@H](N)C(O)=O
85995-91-1,"FC(F)(F)C(F)(F)CCI |lp:0:3,2:3,3:3,5:3,6:3,9:3,Sg:n:6,5,4:5-11:ht|"
1305-78-8,[O--].[Ca++]
7381-13-7,O=C(N1CCCCCC1=O)C1=CC(=CC=C1)C(=O)N1CCCCCC1=O
52567-96-1,CC(C)=C(C)CCC(C)(O)C#C
61571-06-0,O=CC1CCCSC1
128740-14-7,C(N1CC2CCCNC2C1)C1=CC=CC=C1
111-91-1,ClCCOCOCCCl
1591-02-2,CCCCO[Si](C)(C)OCCCC
7787-93-1,C[Si](Cl)(Cl)CCCCl
92-79-5,COC1=CC=C(NC(=O)C2=C(O)C=C3C=CC=CC3=C2)C=C1
15471-17-7,[O-]S(=O)(=O)CCC[N+]1=CC=CC=C1
134605-64-4,CN1C(=O)N(C(=O)C=C1C(F)(F)F)C1=CC(C(=O)OC(C)(C)C(=O)OCC=C)=C(Cl)C=C1
36177-92-1,CCCCNC1CC(C)(C)NC(C)(C)C1
953084-13-4,[F-][P+5]([F-])([F-])([F-])([F-])[F-].CC(=O)C1=CC=C(SC2=CC=C(C=C2)[S+](C2=CC=C(SC3=CC=C(C=C3)C(C)=O)C=C2)C2=CC=C(SC3=CC=C(C=C3)C(C)=O)C=C2)C=C1
1129-42-6,CC1CC(NC(N)=O)NC(=O)N1
87-91-2,CCOC(=O)[C@H](O)[C@@H](O)C(=O)OCC
770-35-4,CC(O)COC1=CC=CC=C1
17273-79-9,[Na+].[O-]C(=O)C1=CC2=CC=CC=C2C=C1
204254-84-2,[H][C@]12OC(C)(C)O[C@@]1([H])[C@@H](CC(=C2)C(=O)OCC)OS(C)(=C)=C
1002-67-1,CCOCCOCCOC
303749-96-4,[NH4+].N1N=NN=C1[N-]C1=NN=NN1
2216-51-5,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O
1314-60-9,O=[Sb](=O)O[Sb](=O)=O
7440-42-8,[B]
66069-34-9,CC(C)(C)N.[H][C@@]12CC(=O)N1[C@@H](C(O)=O)\C(O2)=C\CO
119-17-5,CC1=NN(C(=O)C1)C1=CC(=CC=C1)S(O)(=O)=O
91-76-9,NC1=NC(=NC(N)=N1)C1=CC=CC=C1
102601-34-3,[Na+].OC(CNC1CCCCC1)CS([O-])(=O)=O
227605-94-9,[Na+].[NH-]S(=O)(=O)C1=NC=CC=C1OCC(F)(F)F
89-48-5,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(C)=O
3918-73-8,OC(C[N+]1=CC=CC=C1)CS([O-])(=O)=O
868-19-9,[Sr++].O[C@H]([C@@H](O)C([O-])=O)C([O-])=O
86960-46-5,CCCCCCCCCC(=O)OC1=CC=C(C=C1)C(O)=O
24704-41-4,[Co++].OC(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC(O)=O
1047-16-1,O=C1C2=CC3=C(C=C2NC2=C1C=CC=C2)C(=O)C1=C(N3)C=CC=C1
84268-33-7,COC(=O)CCC1=CC(=C(O)C(=C1)N1N=C2C=CC=CC2=N1)C(C)(C)C
54060-92-3,COS([O-])(=O)=O.COC1=CC=C(C=C1)N(C)N=CC1=[N+](C)C2=C(C=CC=C2)C1(C)C
126-30-7,CC(C)(CO)CO
183065-68-1,OC(=O)C1=C(F)C=C(Br)C=C1F
6422-86-2,CCCCC(CC)COC(=O)C1=CC=C(C=C1)C(=O)OCC(CC)CCCC
23949-66-8,CCOC1=C(NC(=O)C(=O)NC2=C(CC)C=CC=C2)C=CC=C1
134127-48-3,CC1=CC=C(C=C1)S([O-])(=O)=O.CN1C2=C(C3=CC=CC=C3C=C2)C(C)(C)C1=CC=C1CCCC(C=CC2=[N+](C)C3=C(C4=CC=CC=C4C=C3)C2(C)C)=C1Cl
288-88-0,N1C=NC=N1
106-02-5,O=C1CCCCCCCCCCCCCCO1
16040-69-0,[Cu++].ClC1=CC=C2C3=N\C(=N/C4[N-]\C(=N/C5=N/C(=N\C6[N-]/C(=N\3)C3=C6C=C(Cl)C=C3)/C3=CC(Cl)=CC=C53)C3=C4C=CC(Cl)=C3)\C2=C1
115258-10-1,C[Si](C)(C)O[Si](CCCNC(=O)C=C)(O[Si](C)(C)C)O[Si](C)(C)C
2550-26-7,CC(=O)CCC1=CC=CC=C1
43035-18-3,[Ca++].COC1=CC=C(NC(=O)C2=CC3=CC=CC=C3C(N=NC3=C(C)C=CC(=C3)C(=O)NC3=CC=C(C=C3)S([O-])(=O)=O)=C2O)C=C1.COC1=CC=C(NC(=O)C2=CC3=CC=CC=C3C(N=NC3=C(C)C=CC(=C3)C(=O)NC3=CC=C(C=C3)S([O-])(=O)=O)=C2O)C=C1
532-32-1,[Na+].[O-]C(=O)C1=CC=CC=C1
1319-46-6,[OH-].[OH-].[Pb++].[Pb++].[Pb++].[O-]C([O-])=O.[O-]C([O-])=O
56773-42-3,CC[N+](CC)(CC)CC.[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
865-47-4,[K+].CC(C)(C)[O-]
31714-55-3,[H+].[Cr+3].[O-]C1=CC=C(Cl)C=C1\N=N\C1=C2C=CC=CC2=CC=C1[O-].[O-]C1=CC=C(Cl)C=C1\N=N\C1=C2C=CC=CC2=CC=C1[O-]
688-74-4,CCCCOB(OCCCC)OCCCC
471-34-1,[Ca++].[O-]C([O-])=O
54-11-5,CN1CCC[C@H]1C1=CN=CC=C1
533-00-6,[Ba++].[O-]C(=O)C1=CC=CC=C1.[O-]C(=O)C1=CC=CC=C1
58798-47-3,CC([O-])=O.COC1=CC=C(C=C1)N(C)N=CC1=[N+](C)C2=C(C=CC=C2)C1(C)C
93912-64-2,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].NC1=C(N=NC2=CC(NC3=NC(NC4=CC=CC(=C4)S(=O)(=O)CCOS([O-])(=O)=O)=NC(Cl)=N3)=CC=C2S([O-])(=O)=O)C(=CC2=CC(=C(N=NC3=C(C4=CC=CC(=C4C=C3)S([O-])(=O)=O)S([O-])(=O)=O)C(O)=C12)S([O-])(=O)=O)S([O-])(=O)=O
79-94-7,CC(C)(C1=CC(Br)=C(O)C(Br)=C1)C1=CC(Br)=C(O)C(Br)=C1
148124-40-7,[OH-].[K+].[K+].[Fe+3].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O
3811-73-2,[Na+].[O-][N+]1=C([S-])C=CC=C1
1238449-42-7,CCCCCC(CCC)COC(=O)OCC(CCC)CCCCC
4245-76-5,CNC(=N)N[N+]([O-])=O
2935-90-2,COC(=O)CCS
640-67-5,O=C1O[Mn]OC1=O
4404-43-7,OCCN(CCO)C1=NC(NC2=CC=C(C=CC3=CC=C(NC4=NC(NC5=CC=CC=C5)=NC(=N4)N(CCO)CCO)C=C3S(O)(=O)=O)C(=C2)S(O)(=O)=O)=NC(NC2=CC=CC=C2)=N1
89-41-8,COC1=CC=C(C=C1[N+]([O-])=O)C(O)=O
97-93-8,CC[Al](CC)CC
1709-70-2,CC1=C(CC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)C(C)=C(CC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)C(C)=C1CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C
20336-96-3,[Li+].CCCCCCCCCCCCCC([O-])=O
7392-19-0,CC1(C)CCCC(C)(O1)C=C
61847-48-1,COC(=O)C1=C(C=C(C=C1)C(=O)NC1=CC(Cl)=CC=C1Cl)\N=N\C1=C(O)C(=CC2=C1C=CC=C2)C(=O)NC1=CC=CC=C1OC
213967-55-6,CN1CN(CC2=CC=CC=C2)CN(CC2=CN=C(Cl)S2)\C1=N\[N+]([O-])=O
623-84-7,CC(COC(C)=O)OC(C)=O
58976-65-1,OC(=O)CC[C@H](N(CC(O)=O)CC(O)=O)C(O)=O
68015-77-0,[K+].[K+].[Mn++].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O
10421-48-4,[Fe+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O
119313-12-1,CCC(CC1=CC=CC=C1)(N(C)C)C(=O)C1=CC=C(C=C1)N1CCOCC1
30449-81-1,CCCCC(CC)CNC(=O)C1=CC=C(C=C1)N=NC1=C(O)N(C)C(=O)C(C#N)=C1C
120128-90-7,C[N+](C)(CCCNC=O)CC([O-])=O
870-08-6,CCCCCCCC[Sn](=O)CCCCCCCC
130198-05-9,Cl.COC1=CC=C(C=C1)C(CN)C1(O)CCCCC1
515851-08-8,Cl.Cl.Cl.CC1=C(N)C=CC(NCCCN2C=CN=C2)=C1
86168-95-8,CC(C)(C)CC(C)(C)NC1=NC2=NC(=N1)N(CCCCCCN(C1CC(C)(C)NC(C)(C)C1)C1=NC(NC(C)(C)CC(C)(C)C)=NC(=N1)N(CCCCCCN2C1CC(C)(C)NC(C)(C)C1)C1CC(C)(C)NC(C)(C)C1)C1CC(C)(C)NC(C)(C)C1
78521-39-8,CC1=CC=C(C=C1)S(=O)(=O)NCCCCCC(O)=O
156572-81-5,[Na+].CCCCCCCCCCCC(=O)OC(C)CS([O-])(=O)=O
17791-81-0,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].OC1=C(N=NC2=CC=CC=C2)C(=CC2=CC(=CC(NC3=NC(NC4=CC=C(C=CC5=CC=C(NC6=NC(=NC(NC7=C8C(O)=C(N=NC9=CC=CC=C9)C(=CC8=CC(=C7)S([O-])(=O)=O)S([O-])(=O)=O)=N6)N6CCOCC6)C=C5S([O-])(=O)=O)C(=C4)S([O-])(=O)=O)=NC(=N3)N3CCOCC3)=C12)S([O-])(=O)=O)S([O-])(=O)=O
3047-32-3,CCC1(CO)COC1
513-85-9,CC(O)C(C)O
77-62-3,CC1=CC(=C(O)C(CC2=C(O)C(=CC(C)=C2)C2(C)CCCCC2)=C1)C1(C)CCCCC1
77017-20-0,[H][C@@]1(O)C[C@@]2([H])[C@]3([H])CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@@]1(O)C(=O)COC(C)=O
111-81-9,COC(=O)CCCCCCCCC=C
13463-67-7,[O--].[O--].[Ti++]
3905-19-9,OC1=C(N=NC2=C(Cl)C=CC(Cl)=C2)C2=CC=CC=C2C=C1C(=O)NC1=CC=C(NC(=O)C2=C(O)C(N=NC3=CC(Cl)=CC=C3Cl)=C3C=CC=CC3=C2)C=C1
352-93-2,CCSCC
3082-64-2,CC[C@@H](N)C1=CC=CC=C1
1016636-76-2,CC1=C(Br)C(=O)N(C2CCCC2)C2=NC(Cl)=NC=C12
15993-42-7,COC1=CC=C(Cl)C=C1NC(=O)C(N=NC1=CC=C(C=C1OC)[N+]([O-])=O)C(C)=O
854270-57-8,[Na+].[Na+].[Na+].[Cr+3].[O-]C1=CC=C2C=CC=CC2=C1N=[NH]C1=C2C=CC(=CC2=C(C=C1)S([O-])(=O)=O)[N+]([O-])=O.[O-]C1=CC=C(C=C1N=[NH]C1=C(C=C2C=C(NC3=NC(Cl)=NC(NC4=CC=C(C=C4)S(=O)(=O)C=C)=N3)C=CC2=C1[O-])S([O-])(=O)=O)[N+]([O-])=O
40137-22-2,CNCC(O)CO
70900-27-5,[Na+].[Na+].CC(CCOS(=O)(=O)C1=CC=CC=C1)[N-]C1=CC=C([N-]C(C)CCOS(=O)(=O)C2=CC=CC=C2)C2=C1C(=O)C1=C(C=CC=C1)C2=O
15630-89-4,[Na+].[Na+].[Na+].[Na+].OO.OO.OO.[O-]C([O-])=O.[O-]C([O-])=O
95-16-9,S1C=NC2=CC=CC=C12
25485-88-5,OC1=C(C=CC=C1)C(=O)OC1CCCCC1
1047637-37-5,CC(CCl)OP(=O)(OCC(CCl)(CCl)COP(=O)(OC(C)CCl)OC(C)CCl)OC(C)CCl
3395-98-0,CC1CN(C=C)C(=O)O1
73612-40-5,[Na+].[Co+3].CC1=NN(C(=O)[C-]1N=NC1=C([O-])C=CC(=C1)S(N)(=O)=O)C1=CC(Cl)=CC=C1.CC1=NN(C(=O)[C-]1N=NC1=C([O-])C=CC(=C1)S(N)(=O)=O)C1=CC(Cl)=CC=C1
31274-51-8,C1=CC=C(C=C1)C1=CC=C(C=C1)C1=NC(=NC(=N1)C1=CC=C(C=C1)C1=CC=CC=C1)C1=CC=C(C=C1)C1=CC=CC=C1
19370-86-6,[Li+].[Li+].[O-]C(=O)CCCCCCCCC([O-])=O
10099-59-9,[La+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O
2343-89-7,COC(=O)C(F)=C
511540-64-0,FC1=CC(OC(F)(F)C2=C(F)C=C(Br)C=C2F)=CC(F)=C1F
111687-36-6,[NH4+].[Fe+3].[O-]C(=O)CN(CCCN(C([O-])=O)C([O-])=O)C([O-])=O
83929-47-9,COC(=O)C1=C(C=C(C=C1)C(=O)NC1=C(Cl)C=CC(Cl)=C1)[N+]([O-])=O
93839-21-5,NC(=O)C1=CC=C(NC(=O)C2=CC=C(C=C2)[N+]([O-])=O)C=C1
123-54-6,CC(=O)CC(C)=O
33125-90-5,[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC([H])(Cl)C2=CC(=O)CC[C@]12C
21109-95-5,[S--].[Ba++]
7620-77-1,[Li+].CCCCCCC(O)CCCCCCCCCCC([O-])=O
108-18-9,CC(C)NC(C)C
88-44-8,CC1=CC=C(N)C(=C1)S(O)(=O)=O
84731-55-5,[Li+].CC(C)CCCCCCCCCCCCCCC([O-])=O
29463-06-7,COS([O-])(=O)=O.C[N+](CCO)(CCO)CCO
547-66-0,[Mg++].[O-]C(=O)C([O-])=O
111-42-2,OCCNCCO
13814-97-6,[Sn++].F[B-](F)(F)F.F[B-](F)(F)F
67859-51-2,[NH4+].[NH4+].[Zn++].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O
169115-74-6,CC(O)CN.CC(O)CNC(O)=O
909782-35-0,CCN(CC)CCCNC1=NC(NC2=CC=C(C=C2)S(=O)(=O)NC2=C3N=C(C=CC3=CC=C2)C2C(=O)C3=C(Cl)C(Cl)=C(Cl)C(Cl)=C3C2=O)=NC(NCCCN(CC)CC)=N1
223398-24-1,CC(=O)C1=CC=[N+](C)C=C1.CC1=CC=C(C=C1)S([O-])(=O)=O
51410-72-1,[Cl-].CC(=C)C(=O)NCCC[N+](C)(C)C
121-86-8,CC1=CC=C(C=C1Cl)[N+]([O-])=O
252285-60-2,CCOC1=CC=C(C=C1)C1=NC(=NC(=N1)C1=CC=CC=C1)C1=C(O)C=CC=C1
15894-70-9,N=C(NCCCCCCNC(=N)NC#N)NC#N
104-66-5,C(COC1=CC=CC=C1)OC1=CC=CC=C1
13007-85-7,[Na+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)C([O-])=O
135043-68-4,[Na+].[Na+].[Na+].[O-]C(=O)CCCCCNC1=NC(NCCCCCC([O-])=O)=NC(NCCCCCC([O-])=O)=N1
52636-67-6,NS(O)(=O)=O.C1COCCN1
109-09-1,ClC1=NC=CC=C1
216698-07-6,CC(=O)OC1=CC=C(C=C1C1C(=O)OC2=C1C=C(C=C2)C(C)(C)CC(C)(C)C)C(C)(C)CC(C)(C)C
108313-21-9,CCCCC1=CC=C(NC2=C3C(=O)C4=C(NC5=CC=C(CCCC)C=C5)C=CC(NC5=CC=C(CCCC)C=C5)=C4C(=O)C3=C(NC3=CC=C(CCCC)C=C3)C=C2)C=C1
151900-44-6,S=C(SSCCCCCCSSC(=S)N(CC1=CC=CC=C1)CC1=CC=CC=C1)N(CC1=CC=CC=C1)CC1=CC=CC=C1
834-12-8,CCNC1=NC(SC)=NC(NC(C)C)=N1
60-29-7,CCOCC
652-67-5,O[C@H]1CO[C@@H]2[C@H](O)CO[C@H]12
112-55-0,CCCCCCCCCCCCS
84682-03-1,[Zn++].CC(CC([O-])=O)CC(C)(C)C.CC(CC([O-])=O)CC(C)(C)C
18063-03-1,NC(=O)C1=C(F)C=CC=C1F
37763-23-8,COC(=O)C(N)C1=CC=C(O)C=C1
105-45-3,COC(=O)CC(C)=O
474044-10-5,CCOC1=NN(C(=O)C1=CC1=CC=C(C=C1)N(CC)CC)C1=CC=CC=C1
7681-53-0,[Na+].[H]P([H])([O-])=O
506-64-9,[Ag+].[C-]#N
877179-03-8,CC(=O)NC1=CC=C(F)C=C1C1=CC=C(Cl)C(Cl)=C1
5895-45-4,[Pr+3].[Pr+3].[O-]C([O-])=O.[O-]C([O-])=O.[O-]C([O-])=O
7396-58-9,CCCCCCCCCCN(C)CCCCCCCCCC
116020-44-1,[H][C@@]1(CC[C@H](CCC)CC1)[C@@]1([H])CC[C@@H](CC1)C=C
12033-89-5,N12[Si]34N5[Si]11N3[Si]25N41
7720-78-7,[Fe++].[O-]S([O-])(=O)=O
97416-84-7,CC(Br)(CBr)COC1=C(Br)C=C(C=C1Br)C(C)(C)C1=CC(Br)=C(OCC(C)(Br)CBr)C(Br)=C1
20427-59-2,O[Cu]O
17392-83-5,COC(=O)[C@@H](C)O
85251-71-4,"[Ca++].CCC([O-])=O.CCC([O-])=O |lp:4:3,5:2,9:3,10:2,Sg:n:2:14-16:ht,Sg:n:7:14-16:ht|"
6372-81-2,[Ba++].OC1=CC=C2C=CC=CC2=C1N=NC1=CC=CC=C1C([O-])=O.OC1=CC=C2C=CC=CC2=C1N=NC1=CC=CC=C1C([O-])=O
102561-46-6,OC1=CC=C(C2=CC=CC=C12)S([O-])(=O)=O.CCCC[N+](CCCC)(CCCC)CC1=CC=CC=C1
7440-22-4,[Ag]
6940-53-0,COC1=CC(=C(OC)C=C1Cl)[N+]([O-])=O
51-03-6,CCCCOCCOCCOCC1=CC2=C(OCO2)C=C1CCC
58374-69-9,[NH4+].CC(C)(CS([O-])(=O)=O)NC(=O)C=C
555-43-1,CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC
23235-61-2,CCC(CO)(CO)COCC(CC)(CO)CO
123-35-3,CC(C)=CCCC(=C)C=C
474814-88-5,[Sr++].[O-]C(=O)C1=C(NN=C2C(=O)C=CC3=CC(=CC=C23)S([O-])(=O)=O)C=C(Cl)C=C1
585-88-6,[H][C@@](O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)([C@H](O)CO)[C@H](O)[C@@H](O)CO
454-31-9,CCOC(=O)C(F)F
139147-73-2,Cl[Si](Cl)(C1CCCC1)C1CCCC1
7778-74-7,[K+].[O-][Cl](=O)(=O)=O
500011-86-9,OC(=O)C1=CC(Br)=NN1C1=C(Cl)C=CC=N1
74-95-3,BrCBr
12036-21-4,O=[V]=O
111-48-8,OCCSCCO
897626-46-9,CCCCCCCCCCC(CCCCCCCC)COC(=O)CCCCCCCC(=O)OCC(CCCCCCCC)CCCCCCCCCC
64216-15-5,[Ca++].CC(CC([O-])=O)CC(C)(C)C.CC(CC([O-])=O)CC(C)(C)C
155810-87-0,CC1=CC(=CC(C)=C1O)C1C(=O)OC2=C1C=C(C=C2C(C)(C)C)C(C)(C)C
110-80-5,CCOCCO
38720-66-0,ClC1=C(Cl)C2=C(NC3=C(C=C4NC5=CC=CC=C5C(=O)C4=C3)C2=O)C=C1
4170-30-3,CC=CC=O
72705-22-7,[NH4+].COC1=CC(=C(C)C=C1NC(=O)CC(C)=O)S([O-])(=O)=O
6410-41-9,CCN(CC)S(=O)(=O)C1=CC=C(OC)C(=C1)N=NC1=C(O)C(=CC2=CC=CC=C12)C(=O)NC1=C(OC)C=C(OC)C(Cl)=C1
79665-24-0,CC1=CC(NC(=O)C2=CC3=C(C=CC=C3)C(N=NC3=CC(Cl)=CC=C3C)=C2O)=C(C)C=C1NC(=O)C1=CC2=C(C=CC=C2)C(N=NC2=CC(Cl)=CC=C2C)=C1O
936103-10-5,OCCOC1=NN2C=CC=CC2=C1[N+]([O-])=O
256473-05-9,CC(C)SC1=C(CCC(F)(F)F)C=CC=N1
68134-38-3,[Cl-].CN(N=CC1=[N+](C)C2=C(C=CC=C2)C1(C)C)C1=CC=C(C)C=C1
51202-86-9,COC1=CC=C(C=C2N=C(OC2=O)C2=CC=C(C=C2)C2=NC(=CC3=CC=C(OC)C=C3)C(=O)O2)C=C1
1762-95-4,[NH4+].[S-]C#N
75-65-0,CC(C)(C)O
19529-38-5,[Na+].[Fe+3].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CCN(CC([O-])=O)CC([O-])=O
94-28-0,CCCCC(CC)C(=O)OCCOCCOCCOC(=O)C(CC)CCCC
961-69-3,[K+].CCOC(=O)C=C(C)NC(C([O-])=O)C1=CC=CC=C1
520-26-3,COC1=C(O)C=C(C=C1)[C@@H]1CC(=O)C2=C(O1)C=C(O[C@@H]1O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]1O)C=C2O
132900-75-5,CC1=C(OC(=O)C2=CC=C(OCCCCOC(=O)C=C)C=C2)C=CC(OC(=O)C2=CC=C(OCCCCOC(=O)C=C)C=C2)=C1
69399-57-1,COC1=CC2=C(NC(=O)C(=O)N2)C=C1[N+]([O-])=O
41098-56-0,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].CCN(CC)C1=NC(NC2=C(C=CC(=C2)S([O-])(=O)=O)S([O-])(=O)=O)=NC(NC2=CC(=C(C=CC3=C(C=C(NC4=NC(=NC(NC5=C(C=CC(=C5)S([O-])(=O)=O)S([O-])(=O)=O)=N4)N(CC)CC)C=C3)S([O-])(=O)=O)C=C2)S([O-])(=O)=O)=N1
19344-29-7,OCCCNCCO
85959-61-1,[H][C@@]12OC3=CC(N(CC)CC)=C(C)C=C3C(C3=CC=CC=C3C(=O)OC)=C1C=C(C)C(=C2)N(CC)CC
1118-92-9,CCCCCCCC(=O)N(C)C
1111-78-0,[NH4+].NC([O-])=O
34041-09-3,[Mo].CCCCC(CC)C(O)=O
156653-67-7,[Na+].[Na+].CCN1C(O)=C(N=NC2=C(C=CC(NC3=NC(Cl)=NC(NC4=CC=C(C=C4)S(=O)(=O)CCOS([O-])(=O)=O)=N3)=C2)S([O-])(=O)=O)C(C)=C(C(N)=O)C1=O
137863-20-8,CCCCC(=O)N(CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1)[C@@H](C(C)C)C(=O)OCC1=CC=CC=C1
72498-89-6,[H][C@@]12C[C@@]3(C)[C@@]([H])(CC[C@]3(OC(C)=O)C(=O)COC(C)=O)[C@]3([H])C[C@]([H])(F)C4=CC(=O)C=C[C@]4(C)C13O2
29514-94-1,FC(F)=C(F)OC(F)(F)C(F)(F)S(F)(=O)=O
133-66-4,[Na+].[Na+].[O-]S(=O)(=O)C1=C(C=CC2=C(C=C(NC3=NC(NC4=CC=CC=C4)=NC(NC4=CC=CC=C4)=N3)C=C2)S([O-])(=O)=O)C=CC(NC2=NC(NC3=CC=CC=C3)=NC(NC3=CC=CC=C3)=N2)=C1
26175-68-8,CN(C)S(=O)(=O)C1=C(Cl)C=C(N)C(Cl)=C1
7558-80-7,[Na+].OP(O)([O-])=O
107-95-9,NCCC(O)=O
13335-71-2,CC1=CC=CC(C)=C1OCC(O)=O
12004-14-7,[Al+3].[Al+3].O=[Ca].O=[Ca].O=[Ca].O=[Ca].O=[Ca].O=[Ca].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O
39716-58-0,ClC(=O)CCC=C
122009-11-4,CCOC(=O)C(C)=CCP(=O)(OCC)OCC
35674-65-8,CCCCCCCCCCCCCCCCCCNC(=O)NCCCNC(=O)NCCCCCCCCCCCCCCCCCC
877670-90-1,COC1=CC=CC=C1NC(=O)C(N=NC1=C(C=CC=C1)C(O)=O)C(C)=O
381209-09-2,CCC(CC)CC1(CCCCC1)C(O)=O
188416-34-4,CC1(C)[C@H]2CC[C@]1(CS(O)(=O)=O)C(=O)C2.C[C@@H](C1=C(F)C=NC=N1)[C@](O)(CN1C=NC=N1)C1=CC=C(F)C=C1F
61597-98-6,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)[C@H](C)O
874195-61-6,COC1=NC(=NC(OC)=N1)C(=O)C1=C(N(C)S(=O)(=O)C(F)F)C(F)=CC=C1
123-03-5,[Cl-].CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1
18835-34-2,CCCCCCCCCCCCCCCCCCCCCCCCCCC=C
71119-22-7,[Na+].[O-]S(=O)(=O)CCCN1CCOCC1
60046-50-6,C[C@@H]1C[C@@H](O)CC(C)(C)C1=O
22841-92-5,NNC1=C(Cl)C=CC=N1
1306-25-8,[Cd]=[Te]
7747-35-5,CCC12COCN1COC2
540-72-7,[Na+].[S-]C#N
764-99-8,C=COCCOCCOC=C
62-76-0,[Na+].[Na+].[O-]C(=O)C([O-])=O
214559-61-2,[Na+].[Na+].[Na+].[Na+].COC1=C(NC2=NC(SCCCS([O-])(=O)=O)=NC(SCCCS([O-])(=O)=O)=N2)C=CC(=C1)N=NC1=CC=C2C=C(C=C(C2=C1)S([O-])(=O)=O)S([O-])(=O)=O
96-48-0,O=C1CCCO1
133978-15-1,CCCCCCC(C)OC(=O)C(=C)C#N
2915-57-3,CCCCC(CC)COC(=O)CCC(=O)OCC(CC)CCCC
227197-72-0,ClC1=CC2=C(C=C1)N=CO2
109-65-9,CCCCBr
123968-25-2,CCC(C)(C)C1=CC(=C(O)C(=C1)C(C)C1=C(CC(=O)C=C)C(=CC(=C1)C(C)(C)CC)C(C)(C)CC)C(C)(C)CC
25637-99-4,"Br*.Br*.Br*.Br*.Br*.BrC1CCCCCCCCCCC1 |lp:0:3,2:3,4:3,6:3,8:3,10:3,m:1:22.21.11.17.18.19.20,3:22.21.11.12.13.15.14.16.17.18.19.20,5:22.21.11.12.13.15.14.16.17.18.19.20,7:22.21.11.12.13.15.14.16.17.18.19.20,9:22.21.11.12.13.15.14.16.17.18.19.20|"
107-18-6,OCC=C
84632-66-6,CC1=CC=C(C=C1)C1=C2C(=O)NC(=C2C(=O)N1)C1=CC=C(C)C=C1
7789-82-4,[O--].[O--].[O--].[O--].[Ca++].[Mo+6]
71077-34-4,[Na+].CC1=C(N)C=C(C=C1)C(=O)NC1=CC=C(C=C1)S([O-])(=O)=O
14323-43-4,N.N.[Cl-][Pd++][Cl-]
6731-36-8,CC1CC(C)(C)CC(C1)(OOC(C)(C)C)OOC(C)(C)C
107-31-3,COC=O
114772-53-1,CC1=CC=C(C=C1)C1=CC=CC=C1C#N
