CASRN,Canonical_QSARr
115-86-6,O=P(OC1C=CC=CC=1)(OC1C=CC=CC=1)OC1C=CC=CC=1
87-56-9,OC(=O)C(Cl)=C(Cl)C=O
109-55-7,CN(C)CCCN
95-31-8,CC(C)(C)NSC1=NC2C=CC=CC=2S1
919-30-2,CCO[Si](CCCN)(OCC)OCC
92-70-6,OC1=CC2C=CC=CC=2C=C1C(O)=O
764-85-2,CCCCCCCCC(=O)Cl
2855-13-2,CC1(C)CC(N)CC(C)(C1)CN
608-23-1,CC1C(Cl)=CC=CC=1C
82136-26-3,CN(C)CCCN(C)CCO
610-81-1,NC1C=CC(O)=CC=1[N+]([O-])=O
86178-38-3,CC1CC(CC(C)(C)C1)OC(=O)C=C
55281-26-0,CCN(CCC#N)C1C=CC(=CC=1)N=NC1C(Br)=CC(=CC=1Br)[N+]([O-])=O
33100-27-5,C1COCCOCCOCCOCCO1
60207-90-1,CCCC1COC(CN2C=NC=N2)(O1)C1C=CC(Cl)=CC=1Cl
5538-41-0,CC1C=C(C)C(Cl)=C(O)C=1
109-46-6,CCCCNC(=S)NCCCC
4253-90-1,CC(C)(C)SSSC(C)(C)C
107-15-3,NCCN
268567-32-4,CC(CSP(=S)(OCC(C)C)OCC(C)C)C(O)=O
40150-92-3,CC(C)CC1=CC=C(C=C1)C(C)O
3748-13-8,CC(=C)C1C=C(C=CC=1)C(C)=C
815676-09-6,CC1=CC(NC2C=CC(=CC=2)S(O)(=O)=O)=NC(NC2C=CC(=CC=2)S(O)(=O)=O)=C1C#N
10319-14-9,OC1C(Br)=C2C=CC=CC2=NC=1C1C(=O)C2C=CC=CC=2C1=O
110-62-3,CCCCC=O
88419-56-1,O=C(Cl)C1=CC(F)=C(F)C=C1F
124495-18-7,FC1C=CC(=CC=1)OC1=CC=NC2=CC(Cl)=CC(Cl)=C12
127-51-5,CC(=CC1C(C)=CCCC1(C)C)C(C)=O
101-90-6,C(OC1=CC(=CC=C1)OCC1CO1)C1CO1
6925-69-5,O=C1C2=CC=CC=C2C2=NC3C=CC=C4C=CC=C(C4=3)N21
409071-16-5,O=C1O[B-](F)(F)OC1=O
2172-33-0,O=C1C2C3NC4C5=C(C=CC=4C=3C=CC=2C(=O)C2=CC=CC=C12)C(=O)C1C2NC3C4=C(C=CC=3C=2C=CC=1C5=O)C(=O)C1=CC=CC=C1C4=O
112101-81-2,COC1C=CC(CC(C)N)=CC=1S(N)(=O)=O
7394-38-9,[O-][N+](=O)C1C=CC(=CC=1)C(O)=O
197706-51-7,FC1C=C2CCC(OC2=CC=1)C1CO1
50-97-5,OC(C1NC2C=CC=CC=2N=1)C1C=CC=CC=1
14205-39-1,CC(=N)CC(=O)OC
318465-73-5,CC1=NC(COCCNC(=O)C2C=CC=CC=2C(O)=O)=C(C(C1C(=O)OC)C1C=CC=CC=1Cl)C(=O)OCC
1072-53-3,O=S1(=O)OCCO1
27610-92-0,CCCCC(CCCCCC)C(O)=O
213265-83-9,FC1=C(Cl)N=CN=C1Cl
104-54-1,OCC=CC1C=CC=CC=1
13739-02-1,CC(=O)OC1=CC=CC2=C1C(=O)C1C(=CC(=CC=1OC(C)=O)C(O)=O)C2=O
102-36-3,O=C=NC1=CC(Cl)=C(Cl)C=C1
105-37-3,CCC(=O)OCC
76-22-2,CC1(C)C2CC(=O)C1(C)CC2
2455-24-5,CC(=C)C(=O)OCC1CCCO1
500011-86-9,OC(=O)C1=CC(Br)=NN1C1N=CC=CC=1Cl
2835-99-6,CC1=CC(O)=CC=C1N
127946-77-4,NC1(CC1)C#N
68214-04-0,OS(=O)(=O)C1=CC2C=C(C=C(NC3=NC(NC4C=CC(=CC=4)NC4=NC(NC5=CC(=CC6=CC(=C(N=NC7C=CC=CC=7S(O)(=O)=O)C(O)=C65)S(O)(=O)=O)S(O)(=O)=O)=NC(Cl)=N4)=NC(Cl)=N3)C=2C(O)=C1N=NC1C=CC=CC=1S(O)(=O)=O)S(O)(=O)=O
154095-77-9,CC(=O)OC1CCC2C3CCC4=CC(=CC=C4C3CCC21CC)OC
498-15-7,CC1CC2C(CC=1)C2(C)C
14692-76-3,NC1N=C(Cl)N=C(NC2C=C(C=C3C=C(C(N=NC4C=C(C5C=CC=C(C=5C=4O)S(O)(=O)=O)S(O)(=O)=O)=C(O)C3=2)S(O)(=O)=O)S(O)(=O)=O)N=1
91-97-4,CC1C=C(C=CC=1N=C=O)C1C=C(C)C(=CC=1)N=C=O
1743-60-8,CC(=O)OC1CCC2C3CCC4=CC(O)=CC=C4C3CCC21C
3071-73-6,OS(=O)(=O)C1C=CC=C2C(=CC=CC=12)N=NC1=CC=C(N=NC2=CC=C(NC3C=CC=CC=3)C3C2=CC=CC=3S(O)(=O)=O)C2=CC=CC=C12
77668-42-9,N#CC(=O)C1C=CC=C(Cl)C=1Cl
1555-58-4,CN(CCC#N)CCC#N
100499-89-6,O=C(CC1=CC=CC=C1NC1C(Cl)=CC=CC=1Cl)OCC(=O)OCC1C=CC=CC=1
1329658-14-1,O=C(C#CC1C=CC=CC=1)C1C=C2C(=CC=1)C(=O)OC2=O
24948-66-1,CCCCCC#CCC=C
24170-60-3,CC(=O)NC1C=C(C=CC=1N=NC1C(=CC(=CC=1C#N)[N+]([O-])=O)[N+]([O-])=O)N(CC)CC
103-11-7,CCCCC(COC(=O)C=C)CC
103-34-4,C1COCCN1SSN1CCOCC1
126121-35-5,CCCCCCCCC(CCCCCCCCCC)C(CCCCCCCC)(CCCCCCCC)OC(=O)CC(O)(CC(O)=O)C(O)=O
462-20-4,OC(=O)CCCCC(S)CCS
15229-79-5,O=C1CCCC=CCCC=CCC1
5244-34-8,OCCSCCSCCO
109089-77-2,CC1C=CC(OC)=C(C=1)C(CC(O)=O)C1C=CC=CC=1
17540-75-9,CCC(C)C1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C
38970-72-8,CC(CC(C)(C)C1CCCCC1)C1CCCCC1
132-98-9,CC1(C)SC2C(NC(=O)COC3C=CC=CC=3)C(=O)N2C1C(O)=O
13029-09-9,BrC1=CC=CC=C1C1=CC=CC=C1Br
102089-75-8,CC(C)(C)OC(=O)NC(COS(C)(=O)=O)C1C=CC=CC=1
14315-63-0,C(OCC1CCCCC1)C1CCCCC1
929-59-9,NCCOCCOCCN
437-81-0,O=CC1C(F)=CC=CC=1F
110-87-2,C1CCOC=C1
700-13-0,CC1C(O)=CC(C)=C(O)C=1C
1760-24-3,CO[Si](CCCNCCN)(OC)OC
2698-41-1,N#CC(=CC1=CC=CC=C1Cl)C#N
2825-82-3,C1C2CCC1C1CCCC21
35202-54-1,COC1C=C2C(CC2=CC=1OC)C#N
106-32-1,CCCCCCCC(=O)OCC
39931-87-8,CC12CC=C3C(CCC45CC6(CCC43O5)OCCO6)C1CCC2=O
26504-29-0,S=C(SCC1C=CC=CC=1)SCC1C=CC=CC=1
13676-91-0,O=C1C2=CC=CC(SC3C=CC=CC=3)=C2C(=O)C2C(=CC=CC1=2)SC1C=CC=CC=1
3278-22-6,C=CS(=O)(=O)CS(=O)(=O)C=C
79-42-5,CC(S)C(O)=O
7158-25-0,C1C=CC2C1C1CC2C2C1C1CC2C=C1
539-48-0,NCC1C=CC(CN)=CC=1
4637-24-5,CN(C)C(OC)OC
61826-76-4,N#CC(O)C1=CC(=CC=C1)OC1C=CC=CC=1
13194-48-4,CCOP(=O)(SCCC)SCCC
37052-78-1,COC1=CC2NC(=S)NC=2C=C1
91891-42-8,FC(F)(F)C(F)(F)C(F)(F)OC(F)(F)C(F)=C(F)F
542-52-9,CCCCOC(=O)OCCCC
1143-72-2,OC1=CC=C(C(=O)C2C=CC=CC=2)C(O)=C1O
15484-80-7,CC(C)(C)C1C=CC(=CC=1)C(=O)OC=C
960253-23-0,CC(=O)C(=CC(C)CCCCCCCCC)C(=O)OCC
41496-43-9,CC1C=CC(CC(C)C=O)=CC=1
78-13-7,CCC(CO[Si](OCC(CC)CC)(OCC(CC)CC)OCC(CC)CC)CC
75198-93-5,CC(=O)NC1C=C(C(=CC=1)N=NC1=C(N)C=CC2=CC(=CC(O)=C21)S(O)(=O)=O)C(F)(F)F
102-86-3,CCCCCCN(CCCCCC)CCCCCC
6227-20-9,CC1C=C(N=NC2C(=CC3C=C(C=CC=3C=2O)NC2=CC=CC=C2)S(O)(=O)=O)C(=CC=1N=NC1=CC2C(=CC=CC=2C(=C1)S(O)(=O)=O)S(O)(=O)=O)OC
102691-36-1,CC(C)N(C(C)C)P(OCCC#N)N(C(C)C)C(C)C
68921-83-5,CCCCCCCCCCCCCCOC(=O)C[N+](C)(C)CCCNC(=O)CCCCCCCCCCCCCCCCC
78531-61-0,CCCC1CCC(CC(=O)C2C=CC=CC=2)CC1
18559-94-9,CC(C)(C)NCC(O)C1C=C(CO)C(O)=CC=1
78-69-3,CCC(C)(O)CCCC(C)C
382-26-3,COC(F)(F)C(C(F)(F)F)C(F)(F)F
19231-06-2,COC1C=CC(=CC=1)[I+]C1C=CC(=CC=1)OC
135266-72-7,CCC1(CC(C(=O)OCC)C(=O)OCC)CCCN2CCC3C4=CC=CC=C4NC=3C12
14285-59-7,OS(=O)(=O)C1=CC2C3NC(=NC4=NC(=NC5NC(N=C6N=C(N=3)C3C=CC(=CC=36)S(O)(=O)=O)=C3C=CC(=CC3=5)S(O)(=O)=O)C3C=CC(=CC=34)S(O)(=O)=O)C=2C=C1
71675-86-0,CCSC1C=C(C(O)=O)C(=CC=1N)OC
7423-42-9,CCCCC(COC(=O)C=CC(O)=O)CC
292-64-8,C1CCCCCCC1
14228-73-0,C(OCC1CO1)C1CCC(COCC2CO2)CC1
793-19-1,COC(=O)CCN(CC1C=CC=CC=1)CCC(=O)OC
17696-62-7,OC1C=CC(=CC=1)C(=O)OC1C=CC=CC=1
53831-80-4,C[N+](C)(C)C1C=CC=C(N)C=1
18127-01-0,CC(C)(C)C1=CC=C(CCC=O)C=C1
121-46-0,C1C2C=CC1C=C2
1076-38-6,O=C1CC(=O)OC2C=CC=CC1=2
70210-06-9,CCN(CC1C=C(C=CC=1)S(O)(=O)=O)C1C=CC(=CC=1)N=NC1=CC=C(N=NC2C=C(C=CC=2)S(O)(=O)=O)C2=CC=CC=C12
85-56-3,OC(=O)C1C=CC=CC=1C(=O)C1C=CC(Cl)=CC=1
931419-77-1,CCCCCCCCCCCC(=O)OCC(C)(C)C=NCCOCCO
2896-70-0,CC1(C)CC(=O)CC(C)(C)N1O
112-72-1,CCCCCCCCCCCCCCO
199445-85-7,CC(CC=O)C1CC=C(C)CC1
19009-56-4,CCCCCCCCC(C)C=O
101-43-9,CC(=C)C(=O)OC1CCCCC1
134-31-6,OC1C=CC=C2C=CC=NC2=1
1107-00-2,O=C1OC(=O)C2C=C(C=CC1=2)C(C1=CC2=C(C=C1)C(=O)OC2=O)(C(F)(F)F)C(F)(F)F
77-89-4,CC(=O)OC(CC(=O)OCC)(CC(=O)OCC)C(=O)OCC
87-13-8,CCOC=C(C(=O)OCC)C(=O)OCC
52234-82-9,CCC(COC(=O)CCN1CC1)(COC(=O)CCN1CC1)COC(=O)CCN1CC1
3891-33-6,C=COCCCCOC=C
2149603-92-7,C1C2C(CC1C1=CC=CC=C1OCC1CO1)C1CC2CC1C1=CC=CC=C1OCC1CO1
83-56-7,OC1C=CC=C2C=1C=CC=C2O
1428450-95-6,CC(C)C(=O)NC1=NC(=CS1)C1C=CC(O)=CC=1O
554-00-7,NC1=CC=C(Cl)C=C1Cl
877674-77-6,CC1(C)CC1C(=O)N=C(CCCCCCl)C(O)=O
74-94-2,CNC
95-55-6,NC1C=CC=CC=1O
84254-97-7,N#CC1(CCN(CC2C=CC=CC=2)CC1)N1CCCCC1
61477-96-1,CCN1CCN(C(=O)C1=O)C(=O)NC(C1C=CC=CC=1)C(=O)NC1C2SC(C)(C)C(C(O)=O)N2C1=O
1639345-42-8,C[Si](C)(F)CCCC#N
104-45-0,CCCC1=CC=C(C=C1)OC
15206-55-0,COC(=O)C(=O)C1C=CC=CC=1
117428-95-2,COC(=O)C(=COC)C1C=CC=CC=1CCl
70247-70-0,CC1=NN(C2C=C(Cl)C(=CC=2Cl)S(O)(=O)=O)C(=O)C1N=NC1C=C(C=CC=1S(O)(=O)=O)NC(=O)C(=C)Br
71308-16-2,CC(C)=CCCC1C=CC2=C(C=1)C(=O)C1=CC=CC=C1C2=O
21535-43-3,O=C(CCl)NC1=CC=CC=C1CC1C=CC=CC=1
87-61-6,ClC1C=CC=C(Cl)C=1Cl
97-62-1,CCOC(=O)C(C)C
172820-60-9,CCOC(=O)CC(O)(CC(O)=O)C(O)=O
68015-93-0,CCCCCCCCCCCCCCCC=CCC(CC(O)=O)C(O)=O
2842-44-6,CC1C=CC(=CC=1)N(C)CCO
10339-55-6,CCC(C)=CCCC(C)(O)C=C
31765-95-4,OC1C=C(C=CC=1N=NC1C(=CC2C=CC(=CC=2C=1O)NC1C=C(C=CC=1)S(O)(=O)=O)S(O)(=O)=O)N=N(=O)C1=CC(O)=C(C=C1)N=NC1C(=CC2C=CC(=CC=2C=1O)NC1C=C(C=CC=1)S(O)(=O)=O)S(O)(=O)=O
6420-33-3,CC1C=C(NC(=O)NC2C=C(C)C(=CC=2OC)N=NC2=CC3C(=CC=CC=3C(=C2)S(O)(=O)=O)S(O)(=O)=O)C(=CC=1N=NC1C=C2C(=CC=CC2=C(C=1)S(O)(=O)=O)S(O)(=O)=O)OC
107065-85-0,CC1C=CC(=CC=1)S(=O)(=O)C1=CC(O)=C(O)C=C1
83547-95-9,CCCCC(COC(=O)CSP(=O)(SCC(=O)OCC(CCCC)CC)SCC(=O)OCC(CCCC)CC)CC
1217271-02-7,CC1(C)CC(CC(C)(C1)CN=CC(C)(C)CN1CCOCC1)N=CC(C)(C)CN1CCOCC1
2495-37-6,CC(=C)C(=O)OCC1C=CC=CC=1
659-70-1,CC(C)CC(=O)OCCC(C)C
65059-42-9,CCCCCCCC[N+](C)(C)C
95-33-0,C1CCCCC1NSC1=NC2C=CC=CC=2S1
1001320-38-2,CCCCSC(=S)NC(=O)OCCCC
141-13-9,CC(C)=CCCC(C)CCCC(C)C=O
96-99-1,[O-][N+](=O)C1=CC(=CC=C1Cl)C(O)=O
760-93-0,CC(=C)C(=O)OC(=O)C(C)=C
66204-44-2,CC1CN(CN2CC(C)OC2)CO1
83400-12-8,OC1C2C(=CC(=CC=2C=C(C=1N=NC1C=CC2C(CNC3N=C(F)N=C(F)C=3Cl)=CC=CC=2C=1S(O)(=O)=O)S(O)(=O)=O)S(O)(=O)=O)NC(=O)C1=CC=CC=C1
51-48-9,NC(CC1C=C(I)C(OC2=CC(I)=C(O)C(I)=C2)=C(I)C=1)C(O)=O
1352216-91-1,C=CCCC(=O)CC1CC2CC1CC2
842-07-9,OC1=CC=C2C=CC=CC2=C1N=NC1C=CC=CC=1
1449104-34-0,CC(CC(C)=CC1CCCCC1)C=O
497-18-7,NNC(=O)NN
1253789-90-0,CC(C)OC(=O)C1=CC2=C(C=C1)C(=CN2C)C1CCCC1
4573-50-6,CC1CCC(C(C)C)C(=O)C=1
29240-17-3,CC(C)(C)C(=O)OOC(C)(C)CC
600-14-6,CC(=O)C(=O)CC
70210-37-6,CC1C=CC=CC=1OC1C=CC=CC=1N=NC1C(=CC2C=C(C=C(NC(=O)C3=CC=CC=C3)C=2C=1O)S(O)(=O)=O)S(O)(=O)=O
104-91-6,OC1=CC=C(C=C1)N=O
1374760-95-8,CC1C=CC(=CC=1)OCC(=O)N(CC1=CC=CS1)C1C=CNN=1
68259-02-9,NC1N=C(Cl)N=C(NC2C=C(N=NC3=C(C=C4C=C(C(N=NC5C=C(C=CC=5S(O)(=O)=O)S(O)(=O)=O)=C(N)C4=C3O)S(O)(=O)=O)S(O)(=O)=O)C(=CC=2)S(O)(=O)=O)N=1
14352-61-5,COC(=O)CC1CCCCC1
351491-23-1,COC(=O)C(C)SC(=S)OCC
110-41-8,CCCCCCCCCC(C)C=O
2358-84-1,CC(=C)C(=O)OCCOCCOC(=O)C(C)=C
57693-14-8,[O-][N+](=O)C1=CC2C(=CC(O)=C(N=NC3C4C=CC=CC=4C=CC=3O)C=2C=C1)S(O)(=O)=O
5285-60-9,CC(CC)NC1C=CC(CC2C=CC(=CC=2)NC(C)CC)=CC=1
625-84-3,CC1=CC=C(C)N1
598-22-1,CCC(=O)Br
22504-50-3,O=C(CCS)OCCOC(=O)CCS
83950-14-5,CCN(CC1C=CC=CC=1)C1C=CC(C=CC2C=C[N+](CCO)=CC=2)=CC=1
2162-98-3,ClCCCCCCCCCCCl
1512859-54-9,CCN(C1N=C(Cl)N=C(NC2=CC=C3C(C=C(C(N=NC4C=C(OC)C(=CC=4N=NC4C=C(C=CC=4O)S(O)(=O)=O)OC)=C3O)S(O)(=O)=O)=C2S(O)(=O)=O)N=1)C1C=C(C=CC=1)S(=O)(=O)CCOS(O)(=O)=O
1401065-88-0,CC1CC(C=C(C)C1O)C1CC=C(C)C1(C)C
1458-18-0,COC(=O)C1=NC(Cl)=C(Cl)N=C1N
113-24-6,CC(=O)C(O)=O
4420-74-0,CO[Si](CCCS)(OC)OC
130-15-4,O=C1C=CC(=O)C2C=CC=CC1=2
2061933-85-3,CC1C=C(C=CC=1C(=O)NC1CON(CC)C1=O)C1CC(ON=1)(C1C=C(Cl)C(F)=C(Cl)C=1)C(F)(F)F
40546-94-9,CC1=CC2C(CC(=O)OC=2C=C1)C1C=CC=CC=1
92-88-6,OC1C=CC(=CC=1)C1C=CC(O)=CC=1
899810-84-5,CC(CCCCC=O)C=C(C)C
94-47-3,O=C(OCCC1C=CC=CC=1)C1C=CC=CC=1
101-80-4,NC1C=CC(=CC=1)OC1C=CC(N)=CC=1
87-20-7,CC(C)CCOC(=O)C1C=CC=CC=1O
3090-56-0,C=CSCCO
1064082-81-0,CC1(C)CC(CC(C)(C1)CN=CC(C)(C)COC(C)=O)N=CC(C)(C)COC(C)=O
131-92-0,O=C(NC1=CC2=C(NC3C4=C(C=CC2=3)C(=O)C2C(=CC=CC=2C4=O)NC(=O)C2C=CC=CC=2)C2=C1C(=O)C1C=CC=CC=1C2=O)C1C=CC=CC=1
3634-83-1,O=C=NCC1C=C(CN=C=O)C=CC=1
468-28-0,CC(C)CC(=O)C1C(=O)C(CC=C(C)C)(CC=C(C)C)C(=O)C(CC=C(C)C)=C1O
37742-98-6,OC(=O)C(CCBr)(C1C=CC=CC=1)C1C=CC=CC=1
27511-79-1,NC1NN=CC=1C(N)=O
83763-48-8,COC1C=CC(=CC=1N)NCCO
27776-21-2,CC(C)(N=NC(C)(C)C1NCCN=1)C1NCCN=1
7209-38-3,NCCCN1CCN(CC1)CCCN
59231-37-7,CC(C)CCCCCCCCCCOC(=O)CC(C)CC(C)(C)C
1702355-94-9,CCCCN(C1CC(C)(C)N(C)C(C)(C)C1)C1=NC(=NC(=N1)N(CCCC)C1CC(C)(C)N(C)C(C)(C)C1)N1CCCC1
686-31-7,CCCCC(CC)C(=O)OOC(C)(C)CC
81-48-1,CC1C=CC(=CC=1)NC1C=CC(O)=C2C=1C(=O)C1C=CC=CC=1C2=O
103-71-9,O=C=NC1C=CC=CC=1
69-72-7,OC1C=CC=CC=1C(O)=O
68672-66-2,CC(C)(C)OC(=O)C(C)(C)ON=C(C1=CSC(NC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)=N1)C(O)=O
31001-77-1,C[Si](CCCS)(OC)OC
84-72-0,CCOC(=O)COC(=O)C1=CC=CC=C1C(=O)OCC
123-31-9,OC1C=CC(O)=CC=1
70161-18-1,CC(C)(C1C=CC(=CC=1)OS(=O)(=O)C1C=CC=CC=1N=NC1C2C=CC=C(C=2C=CC=1N)S(O)(=O)=O)C1C=CC(=CC=1)OS(=O)(=O)C1C=CC=CC=1N=NC1C2C=CC=C(C=2C=CC=1N)S(O)(=O)=O
1154521-93-3,CC(C)(COC(=O)CCCCCCCCCCC)C=NC1C=CC(=CC=1)N=CC(C)(C)COC(=O)CCCCCCCCCCC
39075-26-8,CCCOC1C(=CC(C=O)=CC=1OC)OC
67-47-0,OCC1=CC=C(C=O)O1
5888-33-5,CC1(C)C2CC(OC(=O)C=C)C1(C)CC2
1929-86-8,CC1C=C(Cl)C=CC=1OC(C)C(O)=O
504-24-5,NC1C=CN=CC=1
3680-69-1,ClC1=NC=NC2NC=CC=21
53220-22-7,CCCCCCCCCCCCCCOC(=O)OOC(=O)OCCCCCCCCCCCCCC
141-23-1,CCCCCCC(O)CCCCCCCCCCC(=O)OC
106-89-8,ClCC1CO1
120-57-0,O=CC1C=C2OCOC2=CC=1
138624-11-0,NCCCC(O)(P(O)(O)=O)P(O)(O)=O
86386-74-5,OC(CCl)(CCl)C1C=CC(F)=CC=1F
61477-95-0,OC(=O)C1C=CC(=CC=1)S(=O)(=O)NCl
1185-55-3,C[Si](OC)(OC)OC
111-12-6,CCCCCC#CC(=O)OC
132961-05-8,CC1N=C2CCCCN2C(=O)C=1CCN1CCC(CC1)C(=NO)C1C=CC(F)=CC=1F
15690-38-7,NC1C2SCC(CO)=C(C(O)=O)N2C1=O
111-30-8,O=CCCCC=O
581076-60-0,CN1CCN(CC2C=CC(=CC=2)C(=O)NC2=CC(=C(C)C=C2)[N+]([O-])=O)CC1
1245725-35-2,CC(C)C1CCC(C)C1OC(=O)CC
717-74-8,CC(C)C1C=C(C=C(C=1)C(C)C)C(C)C
10595-80-9,CC(=C)C(=O)OCCS(O)(=O)=O
5124-25-4,[O-][N+](=O)C1=CC(=CC=C1NC1C=CC=CC=1)S(=O)(=O)NC1C=CC=CC=1
1945993-03-2,CC1CC(OC(C)C=1)C(C)C1C=CC=CC=1
2436-90-0,CC(CCC=C(C)C)C=C
506-51-4,CCCCCCCCCCCCCCCCCCCCCCCCO
6422-83-9,CC1=CC=C(C=C1N1C(=O)C=CC1=O)N1C(=O)C=CC1=O
98730-04-2,CC1COC2C=CC=CC=2N1C(=O)C(Cl)Cl
2657-00-3,N=[N+]=C1C=CC2C(=CC=CC=2S(O)(=O)=O)C1=O
84434-11-7,CC1C=C(C)C=C(C)C=1C(=O)P(=O)(OCC)C1C=CC=CC=1
693-33-4,CCCCCCCCCCCCCCCC[N+](C)(C)CC([O-])=O
2440-22-4,CC1=CC(=C(O)C=C1)N1N=C2C=CC=CC2=N1
31778-15-1,CCCCCCCCCCCCCCCCCCOC(=O)CCS
927-07-1,CC(C)(C)OOC(=O)C(C)(C)C
39512-49-7,OC1(CCNCC1)C1C=CC(Cl)=CC=1
40306-75-0,CC(=O)NC1=CC(=CC(N)=C1O)S(O)(=O)=O
108-58-7,CC(=O)OC1=CC(=CC=C1)OC(C)=O
2549-51-1,C=COC(=O)CCl
1078-19-9,COC1=CC2CCCC(=O)C=2C=C1
1070-64-0,CCOC(=O)CCCCC(Cl)CCCl
1637294-12-2,CC1C=C(CC(C)C)C=CC=1CCC=O
23564-05-8,COC(=O)NC(=S)NC1C=CC=CC=1NC(=S)NC(=O)OC
109113-72-6,CC1=NC(CCl)=NC2=CC=CC=C21
123-66-0,CCCCCC(=O)OCC
71136-60-2,COC1CCC2(O1)C1CC1C1C3C=CC4=CC(=O)CCC4(C)C3CCC21C
94-04-2,CCCCC(CC)C(=O)OC=C
110-52-1,BrCCCCBr
174063-87-7,CC1C=C(C=CC=1OC(=O)C1C=CC(=CC=1)OCCCOC(=O)C=C)OC(=O)C1C=CC(=CC=1)OCCCOC(=O)C=C
27458-90-8,CC(C)(CCCCCCCCC)SSC(C)(C)CCCCCCCCC
24720-09-0,CC1=CCCC(C)(C)C1C(=O)C=CC
6227-14-1,CC1C=C(N=NC2C(=CC3C=C(C=CC=3C=2O)NC2C=CC=CC=2)S(O)(=O)=O)C(=CC=1N=NC1C=CC(=CC=1)S(O)(=O)=O)OC
72140-65-9,CCCCCCCCCCCCS(CC)C(C)CC#N
143-08-8,CCCCCCCCCO
35081-45-9,CC(Br)C(=O)C1C=CC(=CC=1)OCC1C=CC=CC=1
48076-38-6,CCCCCCCCCCCCCCCCCCCCOC(=O)C=C
18611-43-3,ClC(Cl)C=C(Cl)Cl
25797-81-3,CC1C(=CC(=CC=1C)NC1C=C(C(N)=C2C=1C(=O)C1C=CC=CC=1C2=O)S(O)(=O)=O)S(=O)(=O)NCCO
41999-70-6,CN(CCO)CCCN
141-12-8,CC(C)=CCCC(C)=CCOC(C)=O
50448-95-8,CCCCC(COC(=O)CCS)CC
74563-64-7,CC(C)CCCC(C)CCCC(C)CCCC(C)(O)C(O)CO
74-31-7,C1=CC(=CC=C1NC1C=CC=CC=1)NC1C=CC=CC=1
80-48-8,CC1C=CC(=CC=1)S(=O)(=O)OC
40615-39-2,CC1=CN(C2CC(O)C(COC(C3=CC=CC=C3)(C3=CC=C(C=C3)OC)C3=CC=C(C=C3)OC)O2)C(=O)NC1=O
121-79-9,CCCOC(=O)C1=CC(O)=C(O)C(O)=C1
64265-45-8,CCCCCCCC(=O)NCCN(CCC(O)=O)CCO
87199-17-5,OB(O)C1C=CC(C=O)=CC=1
1070-70-8,C=CC(=O)OCCCCOC(=O)C=C
53617-35-9,C1CC(CCN1)N1CCOCC1
4058-30-4,N#CCCN(CCC#N)C1C=CC(=CC=1)N=NC1=CC=C(C=C1Cl)[N+]([O-])=O
63286-42-0,O=C1CCCCCCCC=CCCCCCCO1
6740-85-8,O=C(C1CCCC1)C1=CC=CC=C1Cl
645-62-5,CCCC=C(CC)C=O
393-36-2,NC1=CC(=C(Br)C=C1)C(F)(F)F
138776-88-2,CC(C)(C)C1C=C(C=C(C=1OP1OC2C=CC=CC=2C2=CC=CC=C2O1)C1=CC(=CC(=C1OP1OC2C=CC=CC=2C2=CC=CC=C2O1)C(C)(C)C)C(C)(C)C)C(C)(C)C
103-95-7,CC(C)C1=CC=C(CC(C)C=O)C=C1
85-52-9,OC(=O)C1C=CC=CC=1C(=O)C1C=CC=CC=1
3874-54-2,O=C(CCCCl)C1C=CC(F)=CC=1
85959-73-5,CC(=O)C(N=NC1C=C(C=C(C=1O)S(O)(=O)=O)[N+]([O-])=O)C(=O)NC1=CC=CC=C1
1229654-66-3,CC1C=C(C=C(C=1NC(=O)C1=CC(CN2N=C(N=N2)C(F)(F)F)=NN1C1=NC=CC=C1Cl)C(=O)NC)C#N
5471-90-9,OC1C=CC(=CC=1)NS(=O)(=O)C1C=CC=CC=1
868-85-9,COP(=O)OC
26441-40-7,CC12CCC3C(CC=C4C=C(CCC43C)OC)C1C1CC1C2=O
7541-49-3,CC(C)CCCC(C)CCCC(C)CCCC(C)=CCO
538313-26-7,N1N=C(N=N1)C1N=NNN=1
10411-92-4,CC(=O)OC1CCC(CC1)C(C)(C)C
1374570-57-6,CCC=CCCCCCCCC(=O)N(C)C
495-61-4,CC(C)=CCCC(=C)C1CC=C(C)CC1
463-04-7,CCCCCON=O
134620-00-1,OC(O)=O
78-51-3,CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC
881685-58-1,CC(C)C1C2CCC1C1C(=CC=CC=12)N=C(O)C1=CN(C)N=C1C(F)F
29529-99-5,CCCCN(CCCC)C1N=C(S)N=C(S)N=1
86362-36-9,CC(C)CCCC(C)CCCC(C)CCCC1(C)CCC2C(O1)=C(C)C(C)=C(OC(=O)C1=CN=CC=C1)C=2C
116-16-5,O=C(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl
26530-20-1,CCCCCCCCN1SC=CC1=O
90-93-7,CCN(CC)C1C=CC(=CC=1)C(=O)C1C=CC(=CC=1)N(CC)CC
139667-09-7,CC(=O)OC1CC(=O)C2(C)CCC3C(CC=C4C=C(CCC43C)OC)C21
32388-55-9,CC1(C)C2CC3(CC(C(C)=O)=C2C)C1CCC3C
34212-53-8,CC(CC=O)CCCC(C)(C)O
