Substance Name,Name type,Number,Number type,Member of Category,Substance Link,Participant,Participant Link,Section,Endpoint Link,Values,
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=4c40ce47-9e3b-4226-b3c0-aa857e255f30,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=68068dfa-ccb8-4297-b1a1-a79b14ceeb4d,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=ea3f000d-0795-45eb-bfa8-649dcf2fca3c,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=72169efd-2f52-494a-9bfd-11e8150d1a6d,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=f954d3f9-8c46-4981-8e48-76d243ed8b6c,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=c363e41f-cfa3-4fe1-be3d-cda54e28858a,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=748f5783-c53d-4703-b43c-2dc65ed91aa4,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=19fcdf58-1c3e-4ef2-98f3-1f45595ee4d5,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=df98ace6-ee6e-455c-b678-7c7b4a4ff3c1,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=18749d6d-69b7-4841-9a15-4fbec1c8f39e,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=32b10e75-4bd0-4375-87e2-5d86c893246a,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=2a6bee0e-9be7-4ef4-ad64-3c15aae74fee,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=81fc1e3a-3b37-4972-986c-9d71a3653d5f,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=d938accf-84c7-4225-afaf-a59f342ed434,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=4602d852-5e88-426c-8efe-c23156b5efae,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=ab5818f2-0934-45ab-b80e-d51b2cd253dd,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=ed358642-95cc-456f-9057-6c67dcc3590f,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=856c7fb4-2919-4659-bf89-a15daf859530,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=67ae813c-ddda-45b6-8f5c-4e043bf74737,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=85c87333-25fd-4668-9937-2eb3bc62e9a5,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=d6684a1f-f524-48ab-8b71-9e8ee46b4855,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=9553d20b-322f-4873-b46a-3ee80246490d,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=7728b52f-5435-488d-9f31-2ea0fbb363ad,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=058f7655-1021-4e21-b8a5-97be7ff2ba46,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=a7ec3633-2d12-40f6-b629-d55aad1497a2,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=17968cf9-60e6-4639-b5fd-cbe1440eb9ea,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=b997bbf3-e1f1-479c-9e22-41d938d3d372,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=1fec05a1-18c3-463e-9512-89e508b52dbb,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=3587795c-c3ab-4411-b1ad-ebfd5defad06,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=9c049d6c-68e9-487f-aa5f-de4490667ffd,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=47487a63-b527-4c55-b75c-4e97306d1d6c,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=a6d17f8a-0544-4e99-956d-4e3e65682ae9,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=bd6aea20-72c2-4856-8146-c493027ffad4,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=64cba166-9ea3-4275-bc37-44f34432e5bf,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=140599fd-5293-413b-883a-8944e434dbab,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=a37373c9-3187-4a5f-b7ac-804d1e36e515,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=f7a8f0aa-c970-4268-be69-9ad38469604e,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=ae8cb025-427e-422f-a5b9-ed48894b9464,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=bbedd77f-a6a0-4d4a-8f4b-df00e1b0d4f5,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=196ad894-74a4-4f33-9b12-d8f85bc31527,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=1ea8e345-89a1-43e9-b3ae-ca194c1e583e,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=5e08b9c3-5bdd-42ec-957e-afd475d6cc5e,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=badaf6f3-8f49-462a-815d-a1c7f47966de,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=242fcd41-f5d9-4733-ab1d-bea6ccafb9ff,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=a0a1073f-2b18-4815-a410-1c6f073f0e74,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=f6d3bbb8-73d4-422e-8b42-b44b9bd8934a,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=00c66264-e3e8-473a-8ec7-c69b23591205,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=9c445e07-8829-47bb-9c1e-a2e81549cdf7,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=cb604ada-d84e-442f-91bb-af170a8e8f34,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=9baa3c53-7e3d-460c-8330-072f7354ee88,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
"Gasoline, straight-run, topping-plant",IUPAC Name,68606-11-1,CAS Number,true,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085//?documentUUID=2b325d6e-8ea2-40ba-83a6-b3550b11cdf7,ECHA REACH,https://echa.europa.eu/information-on-chemicals/registered-substances,Eye irritation,https://echa.europa.eu/registration-dossier/-/registered-dossier/15085/7/4/3/?documentUUID=6dead42a-8190-493d-b3d3-81e5ac4fc5f9,"Reliability:1 (reliable without restriction)   Interpretation of results:not irritating Migrated informationCriteria used for interpretation of results: EU   "
