Molecule name,Salt_Solvent_ID
Molecule_704,0
Molecule_705,0
Molecule_706,30
Molecule_707,0
Molecule_708,165
Molecule_709,0
Molecule_710,0
Molecule_711,0
Molecule_712,30
Molecule_713,0
Molecule_714,0
Molecule_715,30
Molecule_716,1982
Molecule_717,170
Molecule_719,185
Molecule_720,3533
Molecule_721,0
Molecule_722,110
Molecule_723,0
Molecule_724,0
Molecule_725,110
Molecule_726,110
Molecule_727,1989
Molecule_728,0
Molecule_729,0
Molecule_730,0
Molecule_731,0
Molecule_732,0
Molecule_733,0
Molecule_734,190
Molecule_735,0
Molecule_737,0
Molecule_738,470
Molecule_739,0
Molecule_740,590
Molecule_741,0
Molecule_744,0
Molecule_745,0
Molecule_747,560
Molecule_749,0
Molecule_750,0
Molecule_751,0
Molecule_752,0
Molecule_753,70
Molecule_754,0
Molecule_755,0
Molecule_756,0
Molecule_757,380
Molecule_758,0
Molecule_759,0
Molecule_760,0
Molecule_762,0
Molecule_763,0
Molecule_764,0
Molecule_765,0
Molecule_766,0
Molecule_767,0
Molecule_768,70
Molecule_769,0
Molecule_770,0
Molecule_772,0
Molecule_773,185
Molecule_774,0
Molecule_775,0
Molecule_776,0
Molecule_777,0
Molecule_778,0
Molecule_779,0
Molecule_780,0
Molecule_782,0
Molecule_783,0
Molecule_784,0
Molecule_785,0
Molecule_786,0
Molecule_787,0
Molecule_788,0
Molecule_789,0
Molecule_790,0
Molecule_792,0
Molecule_793,0
Molecule_794,0
Molecule_795,0
Molecule_796,0
Molecule_797,0
Molecule_799,0
Molecule_800,0
Molecule_801,0
Molecule_802,110
Molecule_803,0
Molecule_804,0
Molecule_805,0
Molecule_806,0
Molecule_807,0
Molecule_808,0
Molecule_809,0
Molecule_811,110
Molecule_812,410
Molecule_813,0
Molecule_814,0
Molecule_816,0
Molecule_817,0
Molecule_818,0
Molecule_819,0
Molecule_820,0
Molecule_821,0
Molecule_822,0
Molecule_823,0
Molecule_824,0
Molecule_825,0
Molecule_826,0
Molecule_827,0
Molecule_828,0
Molecule_829,110
Molecule_830,0
Molecule_831,0
Molecule_832,0
Molecule_836,0
Molecule_838,0
Molecule_839,0
Molecule_840,185
Molecule_841,0
Molecule_842,120
Molecule_843,0
Molecule_844,0
Molecule_845,0
Molecule_847,350
Molecule_848,0
Molecule_849,0
Molecule_850,0
Molecule_851,110
Molecule_852,0
Molecule_853,0
Molecule_854,3118
Molecule_855,170
Molecule_856,0
Molecule_857,0
Molecule_858,0
Molecule_859,0
Molecule_861,0
Molecule_862,0
Molecule_863,0
Molecule_864,0
Molecule_865,0
Molecule_866,0
Molecule_869,0
Molecule_870,0
Molecule_871,0
Molecule_872,0
Molecule_873,0
Molecule_874,0
Molecule_876,0
Molecule_878,0
Molecule_880,0
Molecule_881,0
Molecule_884,0
Molecule_885,0
Molecule_886,0
Molecule_887,0
Molecule_888,110
Molecule_890,0
Molecule_891,0
Molecule_892,0
Molecule_893,0
Molecule_894,0
Molecule_895,0
Molecule_896,0
Molecule_898,0
Molecule_899,0
Molecule_900,0
Molecule_902,80
Molecule_903,0
Molecule_904,0
Molecule_905,0
Molecule_906,0
Molecule_907,60
Molecule_908,0
Molecule_909,0
Molecule_910,0
Molecule_911,0
Molecule_912,70
Molecule_913,0
Molecule_915,0
Molecule_917,0
Molecule_918,0
Molecule_920,0
Molecule_921,0
Molecule_922,0
Molecule_923,0
Molecule_924,180
Molecule_925,0
Molecule_927,0
Molecule_928,0
Molecule_929,0
Molecule_930,0
Molecule_931,110
Molecule_932,0
Molecule_933,200
Molecule_934,0
Molecule_936,0
Molecule_937,0
Molecule_938,175
Molecule_939,0
Molecule_940,1139
Molecule_941,0
Molecule_942,0
Molecule_943,110
Molecule_944,0
Molecule_945,0
Molecule_947,0
Molecule_948,0
Molecule_950,0
Molecule_951,0
Molecule_952,0
Molecule_953,0
Molecule_954,0
Molecule_955,0
Molecule_956,110
Molecule_957,0
Molecule_958,0
Molecule_959,0
Molecule_960,0
Molecule_961,0
Molecule_962,0
Molecule_963,0
Molecule_964,0
Molecule_965,110
Molecule_966,0
Molecule_967,0
Molecule_968,0
Molecule_969,0
Molecule_970,0
Molecule_971,0
Molecule_972,170
Molecule_973,570
Molecule_974,110
Molecule_975,0
Molecule_976,0
Molecule_977,0
Molecule_978,0
Molecule_979,2242
Molecule_980,0
Molecule_981,110
Molecule_982,0
Molecule_983,0
Molecule_984,0
Molecule_985,0
Molecule_986,0
Molecule_988,0
Molecule_989,0
Molecule_991,0
Molecule_992,0
Molecule_993,0
Molecule_994,0
Molecule_995,0
Molecule_996,0
Molecule_997,0
Molecule_998,0
Molecule_999,0
Molecule_1000,2042
Molecule_1001,0
Molecule_1002,0
Molecule_1003,0
Molecule_1004,0
Molecule_1005,0
Molecule_1006,0
Molecule_1007,4018
Molecule_1008,0
Molecule_1009,0
Molecule_1010,0
Molecule_1012,0
Molecule_1013,0
Molecule_1014,0
Molecule_1015,0
Molecule_1016,0
Molecule_1018,0
Molecule_1019,70
Molecule_1020,0
Molecule_1023,0
Molecule_1025,0
Molecule_1026,0
Molecule_1027,0
Molecule_1030,30
Molecule_1031,0
Molecule_1032,400
Molecule_1033,0
Molecule_1034,0
Molecule_1035,0
Molecule_1036,0
Molecule_1037,0
Molecule_1038,185
Molecule_1039,0
Molecule_1040,0
Molecule_1041,0
Molecule_1042,0
Molecule_1043,0
Molecule_1044,0
Molecule_1045,0
Molecule_1046,0
Molecule_1048,190
Molecule_1049,0
Molecule_1051,110
Molecule_1052,0
Molecule_1054,0
Molecule_1055,300
Molecule_1056,0
Molecule_1057,0
Molecule_1058,0
Molecule_1059,0
Molecule_1060,190
Molecule_1061,0
Molecule_1062,0
Molecule_1063,0
Molecule_1065,0
Molecule_1068,0
Molecule_1069,0
Molecule_1070,0
Molecule_1072,0
Molecule_1073,0
Molecule_1074,0
Molecule_1075,190
Molecule_1076,0
Molecule_1077,110
Molecule_1078,0
Molecule_1079,170
Molecule_1080,260
Molecule_1081,0
Molecule_1082,0
Molecule_1083,0
Molecule_1084,0
Molecule_1085,0
Molecule_1086,0
