CASRN,Canonical_QSARr
67786-25-8,CC(O)CN(CC(C)O)C1N=C(NC2C=C(C(C=CC3C=CC(=CC=3S(O)(=O)=O)NC3=NC(=NC(NC4C=CC(=CC=4)S(O)(=O)=O)=N3)N(CC(C)O)CC(C)O)=CC=2)S(O)(=O)=O)N=C(NC2C=CC(=CC=2)S(O)(=O)=O)N=1
955359-35-0,COC1C=CC(=CC=1)C(O)CC(O)C1C=CC(=CC=1)C(C)(C)C
108-93-0,OC1CCCCC1
21800-83-9,CCC12CCC3C(CCC4=CC(=O)CCC43)C1CCC2=O
17814-85-6,OC(=O)CCCCP(C1C=CC=CC=1)(C1C=CC=CC=1)C1C=CC=CC=1
68298-12-4,CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
14205-46-0,CC(=N)CC(=O)OC(C)C
111-26-2,CCCCCCN
95-71-6,CC1C=C(O)C=CC=1O
52722-86-8,CC1(C)CC(O)CC(C)(C)N1CCO
34212-53-8,CC(CC=O)CCCC(C)(C)O
5405-40-3,CC1(C)COC(=O)C1O
871-70-5,OC(=O)CCCCCCCCCCCCCCCCC(O)=O
35285-68-8,CCOC(=O)C1C=CC(O)=CC=1
100-01-6,NC1=CC=C(C=C1)[N+]([O-])=O
94317-64-3,CCCCNP(N)(N)=S
542-28-9,O=C1CCCCO1
616-02-4,CC1=CC(=O)OC1=O
124-02-7,C=CCNCC=C
841-77-0,C1CN(CCN1)C(C1C=CC=CC=1)C1C=CC=CC=1
2743-38-6,OC(=O)C(OC(=O)C1C=CC=CC=1)C(OC(=O)C1C=CC=CC=1)C(O)=O
25519-78-2,O=C(C1CCNCC1)C1C=CC(F)=CC=1
108-30-5,O=C1CCC(=O)O1
13811-50-2,C=CN1CCN(C=C)C1=O
156157-97-0,OCCN(CCO)CCO
75-94-5,C=C[Si](Cl)(Cl)Cl
42252-34-6,CCN(C)C(=O)Cl
1746-03-8,C=CP(O)(O)=O
3621-82-7,ClC1=CC2OC(Cl)=NC=2C=C1
3470-98-2,CCCCN1CCCC1=O
104-12-1,O=C=NC1C=CC(Cl)=CC=1
20073-51-2,CCCCCCCCCC1=CC(CN(CCO)CCO)=C(O)C(CN(CCO)CCO)=C1
112-38-9,C=CCCCCCCCCC(O)=O
486-25-9,O=C1C2=CC=CC=C2C2=CC=CC=C21
133-53-9,CC1C(Cl)=C(O)C=C(C)C=1Cl
75-23-0,CCN
100-54-9,N#CC1=CN=CC=C1
112-31-2,CCCCCCCCCC=O
617-52-7,COC(=O)CC(=C)C(=O)OC
150114-71-9,NC1=CC(Cl)=NC(C(O)=O)=C1Cl
176972-62-6,COC(O)=NC(CC1C=CC=CC=1)C(O)CCl
1913285-57-0,CC(CC=C(C)C)CC(C)CO
638-51-7,CCCCCCON=O
1121-60-4,O=CC1=CC=CC=N1
532-02-5,OS(=O)(=O)C1=CC2C=CC=CC=2C=C1
71301-98-9,CC(OC1C=CC(O)=CC=1)C(=O)OCC
3845-76-9,CN(C)CCCNC(=O)C=C
55502-61-9,COC1C=CC(CC(C#N)C(O)=O)=CC=1OC
121-43-7,COB(OC)OC
109-83-1,CNCCO
17318-08-0,FC1C(Cl)=CC(Br)=CC=1Cl
29911-27-1,CCCOCC(C)OCC(C)O
83803-79-6,CN(C)C1C=CC(=CC=1)C(C1C=CC(NC2C=CC=CC=2)=C2C=CC=CC2=1)=C1C=CC(C=C1)=[N+](C)C
65122-08-9,CC1(C)C(=CC=CC2=[N+](C)C3C=CC=CC=3C2(C)C)N(C)C2=CC=CC=C12
1229-55-6,COC1C=CC=CC=1N=NC1C(O)=CC=C2C=CC=CC2=1
39108-47-9,CC1CC(=O)N(CCCC)C(=O)C=1C#N
103-76-4,OCCN1CCNCC1
94088-77-4,CN(C)P(CC1C=CC=CC=1)(N(C)C)N(C)C
3069-29-2,C[Si](CCCNCCN)(OC)OC
111-17-1,OC(=O)CCSCCC(O)=O
4337-75-1,CCCCCCCCCCCC(=O)N(C)CCS(O)(=O)=O
141-82-2,OC(=O)CC(O)=O
56138-10-4,CC1C=CC(=CC=1)C=C(C)CO
352232-17-8,ClCCC1C=CC=C2C(=NC3=CC=CC=C3SC2=1)N1CCNCC1
549-56-4,COC1=CC=C2N=CC=C(C(O)C3CC4CCN3CC4C=C)C2=C1
1572-55-0,NCC(CCCCN)CCCN
840-65-3,COC(=O)C1=CC2C=CC(=CC=2C=C1)C(=O)OC
25830-77-7,O=C1CCC(C(=O)O1)N1C(=O)C2=CC=CC=C2C1=O
55566-30-8,OCP(CO)(CO)CO
143-07-7,CCCCCCCCCCCC(O)=O
112-70-9,CCCCCCCCCCCCCO
2605-79-0,CCCCCCCCCC[N+](C)(C)[O-]
24801-88-5,CCO[Si](CCCN=C=O)(OCC)OCC
13752-51-7,S=C(SN1CCOCC1)N1CCOCC1
35836-72-7,CC(=O)OCCC1=CCC2CC1C2(C)C
98-94-2,CN(C)C1CCCCC1
147127-20-6,CC(CN1C=NC2C(N)=NC=NC1=2)OCP(O)(O)=O
111-87-5,CCCCCCCCO
93-69-6,CC1C=CC=CC=1NC(=N)NC(N)=N
79-72-1,CC1C=CC(N)=CC=1S(=O)(=O)NC1C=CC=CC=1
27344-06-5,NC(=O)CCN(CCO)C1N=C(NC2=CC(=C(C=C2)C=CC2=CC=C(C=C2S(O)(=O)=O)NC2N=C(NC3C=CC=CC=3)N=C(N=2)N(CCO)CCC(N)=O)S(O)(=O)=O)N=C(NC2C=CC=CC=2)N=1
93-61-8,CN(C=O)C1C=CC=CC=1
139-13-9,OC(=O)CN(CC(O)=O)CC(O)=O
687-47-8,CCOC(=O)C(C)O
119-80-2,OC(=O)C1C=CC=CC=1SSC1C=CC=CC=1C(O)=O
915416-45-4,NC1=CC=CC=C1C1=CC(F)=C(F)C(F)=C1
6168-72-5,CC(N)CO
1072-68-0,CC1C=NN(C)C=1
39066-18-7,OC1C=CC(=CC=1Cl)C(=O)CCl
105-39-5,CCOC(=O)CCl
35265-04-4,CCC(C)NCCO
3041-16-5,O=C1COCCO1
623-03-0,N#CC1C=CC(Cl)=CC=1
87848-95-1,CC1=CC=CC=C1C(=O)C1C=CC=C(Br)N=1
106-95-6,C=CCBr
26848-40-8,OC1C=C2C=CC=CC2=CC=1C(=O)NC1C=C2NC(=O)NC2=CC=1
58190-62-8,CC(CCC)=NO[Si](C=C)(ON=C(C)CCC)ON=C(C)CCC
112-69-6,CCCCCCCCCCCCCCCCN(C)C
14643-87-9,C=CC(O)=O
1739-83-9,CC1=NC(C)=C(C)N1C
7237-83-4,O=C(OCC1CO1)C1=CC=C(C=C1C(=O)OCC1CO1)C(=O)OCC1CO1
756-80-9,COP(S)(=S)OC
72-48-0,OC1=CC=C2C(C(=O)C3C=CC=CC=3C2=O)=C1O
192725-50-1,CC(C)C(C(O)=O)N1CCCNC1=O
110-77-0,CCSCCO
60435-70-3,CCCCCC(C)CO
23243-68-7,OC(=O)COCCOCC(O)=O
3453-33-6,COC1=CC2=CC=C(C=O)C=C2C=C1
2393-23-9,COC1C=CC(CN)=CC=1
109-55-7,CN(C)CCCN
28861-00-9,CC(CC1=CC(OC)=C(C=C1)OC)(NC(N)=O)C(O)=O
14078-41-2,CC(C)(C)C1=CC(=CC(C2C=C(C=C(C=2O)C(C)(C)C)OC)=C1O)OC
97-78-9,CCCCCCCCCCCC(=O)N(C)CC(O)=O
2530-83-8,CO[Si](CCCOCC1CO1)(OC)OC
13826-35-2,OCC1C=C(C=CC=1)OC1C=CC=CC=1
1160806-44-9,CC(C(Br)CBr)C(=O)OCC
164578-14-7,CC(=O)C(N=NC1C=CC(=CC=1)C(=O)NCCCN(CC)CC)C(=O)NC1C=C2NC(=O)NC2=CC=1
105194-34-1,O=C1N=C(C2C1=C(NC2=O)C1C=CC(=CC=1)C1C=CC=CC=1)C1C=CC(Cl)=CC=1
118-10-5,C=CC1CN2CCC1CC2C(O)C1=CC=NC2C=CC=CC1=2
174072-89-0,CC1C(C(=O)OCC)=C(N)SC=1C1C=CC(=CC=1)[N+]([O-])=O
626-43-7,NC1C=C(Cl)C=C(Cl)C=1
57-15-8,CC(C)(O)C(Cl)(Cl)Cl
56-84-8,NC(CC(O)=O)C(O)=O
821-55-6,CCCCCCCC(C)=O
2224-15-9,C(OCCOCC1CO1)C1CO1
2687-94-7,CCCCCCCCN1CCCC1=O
1361000-03-4,CCCCCCN1N=CC(N)=C1N
17345-61-8,N#CC1=CC(O)=C(O)C=C1
14409-72-4,CCCCCCCCCC1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCO
1087-21-4,C=CCOC(=O)C1=CC(=CC=C1)C(=O)OCC=C
6994-25-8,CCOC(=O)C1CN=NC1=N
107-87-9,CCCC(C)=O
97928-19-3,CC(C)(C)C1C=CC(=CC=1)C(=O)CCCN1CCC(O)CC1
98-85-1,CC(O)C1C=CC=CC=1
75-26-3,CC(C)Br
2408-20-0,CCC(=O)OCC=C
14433-76-2,CCCCCCCCCC(=O)N(C)C
120-00-3,CCOC1C=C(N)C(=CC=1NC(=O)C1C=CC=CC=1)OCC
57357-85-4,CC1C(CC2CC1C2(C)C)CN
52299-25-9,OP(=O)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
68584-22-5,CCCCCCCCCC
108-77-0,ClC1N=C(Cl)N=C(Cl)N=1
75-78-5,C[Si](C)(Cl)Cl
872-85-5,O=CC1C=CN=CC=1
63187-91-7,CC(C)C1CCC(C)CC21OC(CO2)CO
108-89-4,CC1C=CN=CC=1
1708-29-8,C1C=CCO1
51357-74-5,NC1=C2C(C=C(C(N=NC3=CC=C(C=C3S(O)(=O)=O)NC3=NC(NC4=CC=CC(=C4)S(O)(=O)=O)=NC(Cl)=N3)=C2O)S(O)(=O)=O)=CC(=C1N=NC1=CC=C(C=C1S(O)(=O)=O)NC1N=C(NC2C=CC=C(C=2)S(O)(=O)=O)N=C(Cl)N=1)S(O)(=O)=O
105-08-8,OCC1CCC(CC1)CO
249561-98-6,CN(C)C=C(Cl)C=[N+](C)C
304435-84-5,CN1CCN(CC1)S(=O)(=O)C1C=C(C(=CC=1)OCC)C(=O)OCC
324763-51-1,CC(C)(CN)C(N)=O
6712-98-7,CC(O)CN(CCO)CCO
136465-81-1,CC(C)(C)N=C(O)C1CC2CCCCC2CN1
345-92-6,O=C(C1C=CC(F)=CC=1)C1C=CC(F)=CC=1
16111-62-9,CCCCC(COC(=O)OOC(=O)OCC(CCCC)CC)CC
5394-63-8,CC1=CC(=O)OC(C)(C)O1
3332-27-2,CCCCCCCCCCCCCC[N+](C)(C)[O-]
2778-42-9,CC(C)(N=C=O)C1C=C(C=CC=1)C(C)(C)N=C=O
39992-90-0,CC1(C)CC(C)(CNC(=O)N(C)C)CC(C1)NC(=O)N(C)C
51997-51-4,C(OC1=CC=CC2NC3C=CC=CC=3C=21)C1CO1
140-90-9,CCOC(S)=S
17689-77-9,CC[Si](OC(C)=O)(OC(C)=O)OC(C)=O
3179-63-3,CN(C)CCCO
7019-19-4,CCCCCCC(=O)CO
111-49-9,C1CCCCCN1
87855-59-2,C[Si](C=C)(N(CC)C(C)=O)N(CC)C(C)=O
329-01-1,O=C=NC1C=C(C=CC=1)C(F)(F)F
16529-56-9,CC(C=C)C#N
1079-66-9,ClP(C1C=CC=CC=1)C1C=CC=CC=1
141-75-3,CCCC(=O)Cl
90-40-4,NC1=CC2C(C=C1S(O)(=O)=O)=CC(=CC=2O)S(O)(=O)=O
111-45-5,C=CCOCCO
15733-22-9,CC1=CC(O)=CC=C1Cl
16066-38-9,CCCOC(=O)OOC(=O)OCCC
80-48-8,CC1C=CC(=CC=1)S(=O)(=O)OC
5575-48-4,CCCCCCCCCC[Si](OC)(OC)OC
78-67-1,CC(C)(C#N)N=NC(C)(C)C#N
14154-42-8,C1=CC=CC2C3NC(N=C4N=C(N=C5NC(N=C6N=C(N=3)C3C=CC=CC=36)C3=CC=CC=C35)C3C=CC=CC=34)C=21
78-38-6,CCP(=O)(OCC)OCC
98-33-9,CC1C=C(C=CC=1N)S(O)(=O)=O
121627-17-6,CC(C)(C)C1=CC(=CC(=C1OP1OC2=CC=CC=C2C2=CC=CC=C2O1)C1C=C(C=C(C=1OP1OC2=CC=CC=C2C2=CC=CC=C2O1)C(C)(C)C)OC)OC
120-80-9,OC1C=CC=CC=1O
1429-50-1,OP(O)(=O)CN(CP(O)(O)=O)CCN(CP(O)(O)=O)CP(O)(O)=O
577-11-7,CCC(COC(=O)CC(C(=O)OCC(CCCC)CC)S(O)(=O)=O)CCCC
3033-77-0,C[N+](C)(C)CC1CO1
15667-63-7,CC(=O)OC(C=C)C#N
118-55-8,OC1C=CC=CC=1C(=O)OC1C=CC=CC=1
70714-66-8,OP(O)(=O)CN(CCN(CP(O)(O)=O)CP(O)(O)=O)CCN(CP(O)(O)=O)CP(O)(O)=O
79234-33-6,NC1C=C(N)C(=CC=1)N=NC1C=CC=CC=1
34335-10-9,OP(O)(=O)C1C=CC=CC=1
71598-17-9,CN(C)C1C=CC(C=CC2=[N+](C)C3=CC=CC=C3C2(C)C)=CC=1
10127-27-2,CC1=NN(C(=O)C1N=NC1C=C(C=C(C=1O)S(O)(=O)=O)[N+]([O-])=O)C1=CC=CC=C1
83708-14-9,CCCCCCCCCCCCCCCCCCCCC1C(=O)OC1=CCCCCCCCCCCCCCCCCCCCC
127-39-9,CC(C)COC(=O)C(CC(=O)OCC(C)C)S(O)(=O)=O
354-38-1,NC(=O)C(F)(F)F
34206-40-1,CC(CC)=NO[Si](ON=C(C)CC)(ON=C(C)CC)ON=C(C)CC
13952-84-6,CCC(C)N
119-65-3,C1=NC=CC2C=CC=CC=21
830-03-5,CC(=O)OC1C=CC(=CC=1)[N+]([O-])=O
151-56-4,C1CN1
41272-40-6,CN(C)C1C=CC(=CC=1)C(C1C=CC=CC=1)=C1C=CC(C=C1)=[N+](C)C
3118-97-6,CC1C=C(C)C(=CC=1)N=NC1=C(O)C=CC2=CC=CC=C21
5324-84-5,CCCCCCCCS(O)(=O)=O
106705-37-7,CC(C)(C)CCCCCC(O)=O
115-27-5,O=C1OC(=O)C2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl
2416-94-6,CC1=CC=C(C)C(O)=C1C
128-09-6,O=C1CCC(=O)N1Cl
593-81-7,CN(C)C
93-62-9,OCCN(CC(O)=O)CC(O)=O
1189052-95-6,OP(O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
64611-73-0,[O-][N+](=O)C1=CC(O)=C(C=C1)N=NC1C2C=CC=CC=2C=CC=1O
18824-74-3,OC(=O)C1C(=C(Br)C(Br)=C(Br)C=1Br)C(O)=O
298-12-4,OC(=O)C=O
112110-16-4,CC1C=NC(=C(C=1)C(=O)OC)C(=O)OC
78-93-3,CCC(C)=O
63817-45-8,CC[N+]1=C(C2C=CC=C3C=CC=C1C3=2)C1=CC2C(C)CC(C)(C)N(CCO)C=2C=C1
33329-35-0,CN(C)CCCN(CCCN(C)C)CCCN(C)C
105-05-5,CCC1C=CC(CC)=CC=1
751-83-7,CC1CCCC(C)(C)C=1C=CC(C)=CCP(C1C=CC=CC=1)(C1C=CC=CC=1)C1C=CC=CC=1
27624-67-5,NC1C=C(N)C(=CC=1N=NC1C=CC(=CC=1)S(=O)(=O)CCOS(O)(=O)=O)S(O)(=O)=O
5089-72-5,CCO[Si](CCCNCCN)(OCC)OCC
996-35-0,CC(C)N(C)C
504-02-9,O=C1CC(=O)CCC1
618-03-1,CC1=CC=C(C=C1N)S(O)(=O)=O
74-97-5,ClCBr
167004-78-6,CCCCOP(C)(=O)CCC(C#N)OC(C)=O
54884-93-4,CSCCC(O)SC
1730-48-9,COC1C=C2CCCCC2=CC=1
6770-38-3,COCC1C=CC(COC)=CC=1
80-62-6,CC(=C)C(=O)OC
623-40-5,CCCC(C)=NO
5332-73-0,COCCCN
583-39-1,S=C1NC2=CC=CC=C2N1
2687-96-9,CCCCCCCCCCCCN1CCCC1=O
6428-31-5,NC1C=C(N)C=CC=1N=NC1C=CC(=CC=1)N=NC1=C(C=C2C=C(C(N=NC3C=CC(=CC=3)N=NC3C=CC(N)=CC=3N)=C(N)C2=C1O)S(O)(=O)=O)S(O)(=O)=O
676-83-5,CP(Cl)Cl
826-36-8,CC1(C)CC(=O)CC(C)(C)N1
95962-14-4,CC1CCC(CC=1)C(C)CC1CCCC1=O
4605-14-5,NCCCNCCCNCCCN
33494-81-4,CC(C)(C)OP(O)(=O)OC(C)(C)C
65962-45-0,CC1CC(CC(C)C1N)CC1CC(C)C(N)C(C)C1
4259-15-8,CCCCC(COP(S)(=S)OCC(CCCC)CC)CC
120100-05-2,CS(=O)(=O)C1=CC=C(C(O)=O)C(Cl)=C1CBr
14044-65-6,[BH3-][O+]1CCCC1
72927-99-2,CC1=C(C(C)=C(NC2N=C(Cl)N=C(NC3C=C(C=CC=3)S(O)(=O)=O)N=2)C(C)=C1NC1C=C(C(N)=C2C=1C(=O)C1C=CC=CC=1C2=O)S(O)(=O)=O)S(O)(=O)=O
107-29-9,CC=NO
138401-24-8,CCCCC1=NC2(CCCC2)C(=O)N1CC1C=CC(=CC=1)C1=CC=CC=C1C#N
741248-63-5,CC(C)(C)C1=NN(C2=CC(=CC(=C2)C(O)=O)C(O)=O)C(N)=C1N=NC1=NN=C(S1)SCCSC1=NN=C(N=NC2C(=NN(C3=CC(=CC(=C3)C(O)=O)C(O)=O)C=2N)C(C)(C)C)S1
420-16-6,CC#N
19035-79-1,CCCCCCCCCCCCCCCCOP(O)(O)=O
526-75-0,CC1C(O)=CC=CC=1C
17462-58-7,CCC(C)OC(=O)Cl
7085-85-0,CCOC(=O)C(=C)C#N
989-38-8,Cc1cc2c(c3cc(C)c(cc3oc2cc1NCC)NCC)C1C=CC=CC=1C(=O)OCC
27538-10-9,CC1OC(CC)C(=O)C1=O
87-60-5,CC1=C(N)C=CC=C1Cl
544-31-0,CCCCCCCCCCCCCCCC(=O)NCCO
29721-79-7,CC(=C)C(=O)OC(O)CCC
15520-10-2,CC(CCCN)CN
6607-34-7,O=C1CCCCC(=O)OCCOCCO1
59709-10-3,CCN(CC[N+]1C=CC=CC=1)C1C=CC(=CC=1)N=NC1C=CC(=CC=1Cl)[N+]([O-])=O
42558-54-3,COC(=O)CC(=O)C(C)C
36451-09-9,N#N=C1C=C(C2C=CC=CC=2C1=O)S(=O)(=O)Cl
96-93-5,NC1C=C(C=C(C=1O)[N+]([O-])=O)S(O)(=O)=O
111-75-1,CCCCNCCO
17372-87-1,OC1=C(Br)C2OC3C(=CC(Br)=C(O)C=3Br)C3(OC(=O)C4C=CC=CC3=4)C=2C=C1Br
156-43-4,CCOC1C=CC(N)=CC=1
759-94-4,CCSC(=O)N(CCC)CCC
1327197-44-3,OC1C2C=CC(NC3N=C(Cl)N=C(N=3)N(CCS(=O)(=O)CCOS(O)(=O)=O)C3=CC=CC=C3)=C(C=2C=C(C=1N=NC1=CC=C(C=C1S(O)(=O)=O)N=NC1=CC=C(C=C1)S(O)(=O)=O)S(O)(=O)=O)S(O)(=O)=O
5131-66-8,CCCCOCC(C)O
5994-61-6,OP(O)(=O)CN(CC(O)=O)CC(O)=O
120-20-7,COC1C=CC(CCN)=CC=1OC
302-17-0,OC(O)C(Cl)(Cl)Cl
78-96-6,CC(O)CN
108-59-8,COC(=O)CC(=O)OC
1660-95-3,CC(C)OP(=O)(CP(=O)(OC(C)C)OC(C)C)OC(C)C
107-11-9,C=CCN
28770-01-6,CC(C)C1OCCN1CCO
68092-46-6,CC1C=C(C=CC=1)C(O)=O
64-04-0,NCCC1C=CC=CC=1
90-15-3,OC1=CC=CC2=CC=CC=C21
2530-86-1,CN(C)CCC[Si](OC)(OC)OC
34451-19-9,CCCCOC(=O)C(C)O
98283-67-1,CCCCCCCCCCCOC1OC(CO)C(O)C(O)C1O
20566-41-0,CC1(O)CC(C)(O)OO1
6471-78-9,CC1=CC(N)=C(C=C1S(O)(=O)=O)OC
79-39-0,CC(=C)C(N)=O
75-21-8,C1CO1
286930-02-7,CC(C)C(=O)OC1C=CC(CO)=CC=1C(CCN(C(C)C)C(C)C)C1C=CC=CC=1
6635-20-7,COC1C=C(C=C(C=1O)[N+]([O-])=O)C=O
78-40-0,CCOP(=O)(OCC)OCC
104-03-0,[O-][N+](=O)C1C=CC(CC(O)=O)=CC=1
2524-03-0,COP(=S)(Cl)OC
632-79-1,O=C1OC(=O)C2C1=C(Br)C(Br)=C(Br)C=2Br
97404-02-9,CN1C=C[N+](C)=C1N=NC1C=CC(N)=CC=1
13360-63-9,CCCCNCC
94313-91-4,C[N+](C)(C)CCCNC(=O)CCCCCCCCC=C
84348-37-8,CC(C)(C)OC(=O)N1CC(=O)CC1C(O)=O
372-09-8,N#CCC(O)=O
105-76-0,CCCCOC(=O)C=CC(=O)OCCCC
1931-62-0,CC(C)(C)OOC(=O)C=CC(O)=O
38661-72-2,O=C=NCC1CC(CN=C=O)CCC1
16969-10-1,C=CC(=O)OCC(O)COC1C=CC=CC=1
83-38-5,O=CC1C(Cl)=CC=CC=1Cl
22794-26-9,CCCCCCCCCCCCOC(=O)C1CCC(=O)N1
375-73-5,OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
111-92-2,CCCCNCCCC
24424-99-5,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C
821-38-5,OC(=O)CCCCCCCCCCCCC(O)=O
94158-14-2,OCCNC1=CC2OCOC=2C=C1
111-69-3,N#CCCCCC#N
94200-74-5,CCCCC(COS(O)(=O)=O)CCCCCC
6939-23-7,CC(C)(C)NCC(O)=O
34375-28-5,CN(O)CCO
250688-43-8,NC1C2C=CC=CC=2C(=CC=1N=NC1C=CC(=CC=1)S(=O)(=O)CCOS(O)(=O)=O)S(O)(=O)=O
135-61-5,CC1C=CC=CC=1NC(=O)C1C=C2C=CC=CC2=CC=1O
108-46-3,OC1=CC(O)=CC=C1
921-03-9,O=C(CCl)C(Cl)Cl
1522-92-5,OCC(CBr)(CBr)CBr
99-75-2,CC1C=CC(=CC=1)C(=O)OC
77061-58-6,CN(C)C1=CC=C(C=C1)N=NC1N(C)C=C[N+]=1C
4712-55-4,O=P(OC1C=CC=CC=1)OC1C=CC=CC=1
63157-72-2,CCN(CC)C1C=CC(=CC=1)C(C1C=CC(=CC=1)N(CC)CC)C1C=CC(=CC=1)N(CC)CC
3225-26-1,CC1(C)CC(CC(C)(C)N1O)OC(=O)C1C=CC=CC=1
56-23-5,ClC(Cl)(Cl)Cl
114341-88-7,CC(Br)C(=O)N1C(=O)OCC1(C)C
52315-75-0,CCCCCCCCCCCC(=O)NCCCCC(N)C(O)=O
7492-67-3,CC(CCC=C(C)C)CCOCC=O
52556-42-0,C=CCOCC(O)CS(O)(=O)=O
618-62-2,[O-][N+](=O)C1C=C(Cl)C=C(Cl)C=1
1236049-43-6,CC(N)CCO
524-38-9,ON1C(=O)C2C=CC=CC=2C1=O
118-33-2,NC1=CC2=CC(=CC(=C2C=C1)S(O)(=O)=O)S(O)(=O)=O
612-83-9,NC1C=CC(=CC=1Cl)C1C=C(Cl)C(N)=CC=1
83969-12-4,CN1N=C(SC1=NN=C1C=CC(C=C1)=[N+](C)C)N(C(C)C)C(C)C
64396-12-9,CCCCCCCCCCC=CC(CC(O)=O)C(O)=O
1384257-92-4,CCCCOC(=O)C1CCC(O)CC1
117428-22-5,COC(=O)C(=COC)C1C=CC=CC=1COC1C=CC=C(N=1)C(F)(F)F
77-94-1,CCCCOC(=O)C(O)(CC(=O)OCCCC)CC(=O)OCCCC
22509-74-6,CCOC(=O)N1C(=O)C2=CC=CC=C2C1=O
616-47-7,CN1C=NC=C1
90-50-6,COC1C=C(C=C(OC)C=1OC)C=CC(O)=O
3173-53-3,O=C=NC1CCCCC1
3121-61-7,COCCOC(=O)C=C
99-34-3,[O-][N+](=O)C1C=C(C=C(C=1)[N+]([O-])=O)C(O)=O
76-02-8,O=C(Cl)C(Cl)(Cl)Cl
10431-98-8,CCC1=NCCO1
108-10-1,CC(C)CC(C)=O
98-01-1,O=CC1=CC=CO1
35092-89-8,COC(=O)C1C=CC(=CC=1[N+]([O-])=O)C(O)=O
104-55-2,O=CC=CC1C=CC=CC=1
2110-78-3,COC(=O)C(C)(C)O
610-69-5,CC(=O)OC1C=CC=CC=1[N+]([O-])=O
616-45-5,O=C1CCCN1
1072-70-4,CC1CNC(=O)O1
118-45-6,O=C1OC(=O)C2C=C(Cl)C=CC1=2
124763-51-5,OCCN(CCO)C(CO)(CO)CO
109-60-4,CCCOC(C)=O
1453-58-3,CC1C=CNN=1
75-12-7,NC=O
73398-89-7,COC(=O)C1C=CC=CC=1c1c2ccc(cc2oc2cc(ccc21)N(CC)CC)N(CC)CC
58594-72-2,C=CCOC(CN1C=NC=C1)C1C=CC(Cl)=CC=1Cl
1879-09-0,CC1C=C(C(O)=C(C)C=1)C(C)(C)C
93841-25-9,NC1=CC(CCO)=C(N)C=C1
95-87-4,CC1=CC(O)=C(C)C=C1
2150-46-1,COC(=O)C1C=C(O)C=CC=1O
71839-81-1,CC1=NN(C2C=C(Cl)C=CC=2)C(=O)C1N=NC1C=C(C=CC=1O)S(=O)(=O)NC
17095-24-8,NC1C2=C(C=C(C(N=NC3=CC=C(C=C3)S(=O)(=O)CCOS(O)(=O)=O)=C2O)S(O)(=O)=O)C=C(C=1N=NC1=CC=C(C=C1)S(=O)(=O)CCOS(O)(=O)=O)S(O)(=O)=O
107-07-3,OCCCl
2409-55-4,CC1C=CC(O)=C(C=1)C(C)(C)C
68877-33-8,NC1C=C(N)C(=CC=1)N=NC1C=CC(=CC=1)N=NC1C(=CC2C=C(C(N=NC3C=CC=CC=3)=C(O)C=2C=1N)S(O)(=O)=O)S(O)(=O)=O
116-26-7,CC1C=CCC(C)(C)C=1C=O
455-14-1,NC1=CC=C(C=C1)C(F)(F)F
85-43-8,O=C1OC(=O)C2CC=CCC12
88-14-2,OC(=O)C1=CC=CO1
78543-37-0,OP(=O)(OCC1C=CC=CC=1)OCC1C=CC=CC=1
3710-31-4,CCCCCC(O)CO
62037-80-3,OC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F
95-38-5,CCCCCCCCC=CCCCCCCCC1=NCCN1CCO
909709-42-8,CCCC1C=CC(=CC=1)C1=CC(F)=C(C=C1)B(O)O
42978-66-5,CC(COC(C)COC(=O)C=C)OCC(C)OC(=O)C=C
623-53-0,COC(=O)OCC
97-86-9,CC(=C)C(=O)OCC(C)C
59572-10-0,OS(=O)(=O)C1=CC(=C2C=CC3C4=C2C1=CC=C4C(=CC=3S(O)(=O)=O)S(O)(=O)=O)S(O)(=O)=O
56-81-5,OC(CO)CO
286-20-4,C1CCCC2OC21
499-75-2,CC1=CC=C(C=C1O)C(C)C
19351-18-9,CC1(C)NCCS1
52338-87-1,CN(C)CCCNC(=O)NCCCN(C)C
78-73-9,C[N+](C)(C)CCO
10563-26-5,NCCCNCCNCCCN
110-91-8,C1COCCN1
149-73-5,COC(OC)OC
7098-80-8,CC(=C)C(=O)OCC1COC(C)(C)O1
60372-77-2,CCOC(=O)C(CCCNC(N)=N)NC(=O)CCCCCCCCCCC
120-40-1,CCCCCCCCCCCC(=O)N(CCO)CCO
55406-53-6,CCCCNC(=O)OCC#CI
650-51-1,OC(=O)C(Cl)(Cl)Cl
14246-53-8,CCCCCCCC(=O)NCC(O)=O
167888-81-5,CCCCCCCC(=O)NC(CCC(O)=O)C(O)=O
97-72-3,CC(C)C(=O)OC(=O)C(C)C
100-74-3,CCN1CCOCC1
137-05-3,COC(=O)C(=C)C#N
