Molecule name,RowID,Original_SMILES,Error
Molecule_879,879,[Fe+3].[Fe+3].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O, Inorganic
Molecule_882,882,[Cl-].[Cl-].[Pb+2], Inorganic
Molecule_883,883,[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[Zn+2].[Zn+2].[Zn+2].[Zn+2].[Zn+2].[O-][Cr]([O-])(=O)=O, Inorganic
Molecule_897,897,[O-2].[O-2].[O-2].[O-2].[O-2].[Ti+4].[Zr+4].[Pb+2], Inorganic
Molecule_901,901,[Fe], Inorganic
Molecule_914,914,[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Al+3].[Ca+2], Inorganic
Molecule_916,916,[Te] |^3:0|, Inorganic
Molecule_919,919,[O-2].[O-2].[O-2].[O-2].[O-2].[Nb+5].[Nb+5], Inorganic
Molecule_935,935,[V], Inorganic
Molecule_987,987,O=[Pt]=O, Inorganic
Molecule_990,990,[PbH2+2].[PbH2+2].[O-]S([O-])(=O)=O.[O-][Cr]([O-])(=O)=O, Inorganic
Molecule_1011,1011,[Si-4].[Si-4].[Mo+6], Inorganic
Molecule_1022,1022,[O-2].[O-2].[O-2].[O-2].[Al+3].[Al+3].[Ni+2], Inorganic
Molecule_1024,1024,[O-2].[O-2].[O-2].[Na+].[Na+].[Ti+4], Inorganic
Molecule_1028,1028,[Ba+2].[O-][Cr]([O-])(=O)=O, Inorganic
Molecule_1029,1029,[Mg+2].[O-]S([O-])(=O)=O, Inorganic
Molecule_1047,1047,[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[K+].[Sb+3], Inorganic
Molecule_1050,1050,[Cl-].[Cl-].[Fe+2], Inorganic
Molecule_1053,1053,[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Sr+2], Inorganic
Molecule_1066,1066,[Ni+2].[O-]P(O)(O)=O.[O-]P(O)(O)=O, Inorganic
Molecule_1067,1067,S=[Sb]S[Sb]=S, Inorganic
Molecule_1071,1071,[O-2].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[Bi+3].[Bi+3].[Bi+3].[Bi+3].[Bi+3].[O-]N(=O)=O.[O-]N(=O)=O.[O-]N(=O)=O.[O-]N(=O)=O, Inorganic
Molecule_1090,1090,O=[Si]=O, Inorganic
Molecule_1104,1104,[Na+].[Na+].[O-][Se]([O-])=O, Inorganic
Molecule_1111,1111,[Se] |^3:0|, Inorganic
Molecule_1112,1112,[NH3+]O.[NH3+]O.[O-]S([O-])(=O)=O, Inorganic
Molecule_1114,1114,O[Cr](O)O, Inorganic
Molecule_1117,1117,[AlH3].[Ni], Inorganic
Molecule_1146,1146,[O-2].[O-2].[Zr+2], Inorganic
Molecule_1150,1150,[OH-].[OH-].[Pd+2], Inorganic
Molecule_1158,1158,[O-2].[OH-].[Al+3], Inorganic
Molecule_1165,1165,[Al+3].[Al+3].[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O.[O-]S([O-])(=O)=O, Inorganic
Molecule_1174,1174,NO, Inorganic
Molecule_1179,1179,[Zn+2].[O-][Se]([O-])=O, Inorganic
Molecule_1188,1188,[Ba+2].[O-]B=O.[O-]B=O, Inorganic
Molecule_1201,1201,[Zr], Inorganic
Molecule_1212,1212,[Mg], Inorganic
Molecule_1214,1214,OO, Inorganic
Molecule_1230,1230,[O-2].[Cu+].[Cu+], Inorganic
Molecule_1231,1231,[Cr+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O, Inorganic
Molecule_1233,1233,[Mg+2].[O-]S(=O)(=O)[S-], Inorganic
Molecule_1246,1246,[NH4+].[NH4+].[O-]P([O-])(O)=O, Inorganic
Molecule_1279,1279,[NH4+].[NH4+].[O-]S([O-])=O, Inorganic
Molecule_1304,1304,[Cs+].[Cs+].[O-]S([O-])(=O)=O, Inorganic
Molecule_1317,1317,[K+].[O-]P=O, Inorganic
Molecule_1368,1368,[K+].[I-], Inorganic
Molecule_1376,1376,O=[Hf]=O, Inorganic
Molecule_1424,1424,[Zn+2].[Zn+2].[Zn+2].[O-]B([O-])[O-].[O-]B([O-])[O-], Inorganic
Molecule_1441,1441,[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[OH-].[Al+3].[Al+3].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Zr+4].[Zr+4], Inorganic
Molecule_1447,1447,[AlH3], Inorganic
Molecule_1467,1467,[OH-].[OH-].[OH-].[Al+3], Inorganic
Molecule_1478,1478,OP(O)(O)=O, Inorganic
Molecule_1490,1490,[B+3].[B+3].[B+3].[B+3].[B+3].[B+3].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-][Zn+].[O-][Zn+], Inorganic
Molecule_1493,1493,[Ba+2].[O-][Se]([O-])=O, Inorganic
Molecule_1502,1502,[Pb+2].F[B-](F)(F)F.F[B-](F)(F)F, Inorganic
Molecule_1525,1525,Cl[Nb](Cl)(Cl)(Cl)Cl, Inorganic
Molecule_1543,1543,[Na+].[O-]B=O, Inorganic
