Molecule name,Salt_Solvent_ID
Molecule_1229,300
Molecule_1230,1768
Molecule_1231,95
Molecule_1232,0
Molecule_1233,110
Molecule_1234,0
Molecule_1235,0
Molecule_1236,0
Molecule_1237,0
Molecule_1238,0
Molecule_1240,0
Molecule_1241,0
Molecule_1243,1768
Molecule_1244,0
Molecule_1245,110
Molecule_1247,380
Molecule_1248,0
Molecule_1249,0
Molecule_1250,0
Molecule_1251,170
Molecule_1252,0
Molecule_1253,110
Molecule_1254,175
Molecule_1256,190
Molecule_1257,0
Molecule_1259,0
Molecule_1261,0
Molecule_1262,0
Molecule_1263,170
Molecule_1265,0
Molecule_1266,0
Molecule_1268,2042
Molecule_1269,0
Molecule_1270,0
Molecule_1272,0
Molecule_1273,0
Molecule_1274,110
Molecule_1275,0
Molecule_1276,0
Molecule_1277,170
Molecule_1278,0
Molecule_1280,0
Molecule_1281,0
Molecule_1282,0
Molecule_1283,0
Molecule_1284,0
Molecule_1285,0
Molecule_1286,0
Molecule_1287,0
Molecule_1288,0
Molecule_1289,110
Molecule_1290,0
Molecule_1292,0
Molecule_1293,30
Molecule_1294,0
Molecule_1296,0
Molecule_1297,0
Molecule_1298,0
Molecule_1299,300
Molecule_1300,0
Molecule_1301,0
Molecule_1302,110
Molecule_1303,0
Molecule_1306,0
Molecule_1307,0
Molecule_1308,1774
Molecule_1309,190
Molecule_1310,0
Molecule_1311,0
Molecule_1312,0
Molecule_1315,170
Molecule_1317,0
Molecule_1318,0
Molecule_1319,0
Molecule_1320,0
Molecule_1321,0
Molecule_1322,0
Molecule_1323,1768
Molecule_1324,0
Molecule_1325,0
Molecule_1326,0
Molecule_1327,0
Molecule_1328,110
Molecule_1329,0
Molecule_1330,0
Molecule_1331,110
Molecule_1332,0
Molecule_1333,0
Molecule_1334,0
Molecule_1335,0
Molecule_1336,0
Molecule_1337,0
Molecule_1338,0
Molecule_1340,0
Molecule_1341,0
Molecule_1342,300
Molecule_1343,0
Molecule_1344,30
Molecule_1346,0
Molecule_1347,0
Molecule_1348,0
Molecule_1349,0
Molecule_1350,0
Molecule_1351,0
Molecule_1352,0
Molecule_1353,0
Molecule_1354,0
Molecule_1357,0
Molecule_1358,0
Molecule_1359,0
Molecule_1360,0
Molecule_1361,270
Molecule_1362,0
Molecule_1363,0
Molecule_1365,0
Molecule_1366,170
Molecule_1367,0
Molecule_1369,2242
Molecule_1370,0
Molecule_1371,0
Molecule_1373,0
Molecule_1374,0
Molecule_1376,0
Molecule_1377,0
Molecule_1378,0
Molecule_1379,0
Molecule_1380,0
Molecule_1381,0
Molecule_1382,0
Molecule_1383,200
Molecule_1384,0
Molecule_1385,0
Molecule_1387,170
Molecule_1388,0
Molecule_1389,110
Molecule_1390,170
Molecule_1391,0
Molecule_1392,110
Molecule_1393,0
Molecule_1394,0
Molecule_1395,0
Molecule_1396,0
Molecule_1397,0
Molecule_1398,170
Molecule_1399,0
Molecule_1400,1768
Molecule_1402,0
Molecule_1403,0
Molecule_1404,0
Molecule_1405,0
Molecule_1407,0
Molecule_1408,110
Molecule_1409,0
Molecule_1410,0
Molecule_1411,3310
Molecule_1412,0
Molecule_1413,0
Molecule_1414,170
Molecule_1415,2242
Molecule_1416,3118
Molecule_1417,0
Molecule_1418,0
Molecule_1419,0
Molecule_1420,0
Molecule_1421,0
Molecule_1423,0
Molecule_1424,0
Molecule_1425,0
Molecule_1427,0
Molecule_1428,0
Molecule_1429,0
Molecule_1430,0
Molecule_1431,0
Molecule_1432,0
Molecule_1433,0
Molecule_1434,0
Molecule_1435,110
Molecule_1436,0
Molecule_1437,0
Molecule_1438,0
Molecule_1441,0
Molecule_1442,200
Molecule_1443,170
Molecule_1444,0
Molecule_1445,0
Molecule_1446,0
Molecule_1447,2540
Molecule_1448,2042
Molecule_1450,0
Molecule_1451,110
Molecule_1453,2042
Molecule_1454,0
Molecule_1455,0
Molecule_1456,175
Molecule_1457,110
Molecule_1459,0
Molecule_1460,0
Molecule_1461,110
Molecule_1462,0
Molecule_1463,110
Molecule_1464,0
Molecule_1465,0
Molecule_1466,0
Molecule_1468,190
Molecule_1469,0
Molecule_1470,70
Molecule_1471,0
Molecule_1472,0
Molecule_1473,0
Molecule_1474,0
Molecule_1475,0
Molecule_1476,110
Molecule_1477,0
Molecule_1478,0
Molecule_1481,0
Molecule_1482,0
Molecule_1483,0
Molecule_1484,1779
Molecule_1485,0
Molecule_1486,0
Molecule_1487,0
Molecule_1488,0
Molecule_1489,0
Molecule_1490,170
Molecule_1491,0
Molecule_1492,265
Molecule_1493,0
Molecule_1494,110
Molecule_1495,240
Molecule_1496,0
Molecule_1498,2042
Molecule_1500,110
Molecule_1501,0
Molecule_1502,0
Molecule_1503,0
Molecule_1504,270
Molecule_1505,0
Molecule_1506,0
Molecule_1507,0
Molecule_1508,0
Molecule_1509,110
Molecule_1510,190
Molecule_1511,0
Molecule_1512,0
Molecule_1513,0
Molecule_1514,0
Molecule_1515,0
Molecule_1516,0
Molecule_1517,0
Molecule_1518,0
Molecule_1519,0
Molecule_1521,0
Molecule_1522,1768
Molecule_1523,0
Molecule_1524,0
Molecule_1525,0
Molecule_1526,0
Molecule_1528,0
Molecule_1529,0
Molecule_1530,0
Molecule_1532,0
